latitude	longitude	zipcode	category
43.023978	-74.986292	13350	K
43.082402	-75.296095	13413	CC
43.077223	-75.687374	13421	SR
43.095415	-75.308206	13413	ST
43.02527	-74.987074	13350	K
43.096507	-75.303026	13413	M
43.212425	-75.464474	13440	ST
43.073537	-75.343467	13413	CC
43.013249	-75.039906	13357	CC
43.051738	-75.187405	13340	SR
43.231601	-75.439575	13440	ST
43.093118	-75.279304	13413	CC
43.015899	-75.037919	13357	CC
43.073075	-75.296462	13413	CC
43.211977	-75.459678	13440	ER
43.075498	-75.640075	13421	CC
43.093383	-75.275082	13413	V
43.223206	-75.420297	13440	G
43.061544	-75.282828	13413	SR
43.031192	-75.165013	13340	R
43.021114	-74.992605	13350	WT
43.019842	-75.045369	13357	CC
43.219419	-75.47868	13440	CC
43.201871	-75.450326	13440	ER
43.220685	-75.450442	13440	CC
43.034247	-75.0023	13350	ER
43.223058	-75.484137	13440	M
43.042112	-75.38719	13323	G
43.027102	-74.982911	13350	CC
43.043257	-74.859903	13365	K
43.016788	-75.037241	13357	SR
43.040434	-75.390852	13323	R
43.041795	-74.861676	13365	K
43.033453	-74.983472	13350	M
43.025304	-74.987027	13350	K
43.093498	-75.658748	13421	K
43.091903	-75.179131	13340	K
43.065167	-75.319579	13413	ER
43.101446	-75.29125	13417	SR
43.077257	-75.378876	13323	ST
43.231508	-75.437157	13440	SR
43.028159	-74.977923	13350	SR
43.144311	-75.29021	13403	X
43.029084	-74.987759	13350	M
43.204693	-75.456916	13440	SR
43.094218	-75.279876	13413	V
43.092973	-75.278885	13413	CC
42.984902	-74.859063	13365	SR
43.020905	-74.990057	13350	ST
43.083091	-75.316803	13413	ST
43.059173	-75.361784	13323	CC
43.073593	-75.286819	13413	U
43.084239	-75.322838	13413	ST
43.04839	-75.380991	13323	K
43.220483	-75.447622	13440	ST
43.234823	-75.435976	13440	R
43.137859	-75.275728	13403	K
43.038137	-75.132933	13340	ER
43.218737	-75.332028	13440	V
43.084011	-75.353509	13323	ST
43.228081	-75.448049	13440	ER
43.237941	-75.456267	13440	CC
42.465857	-73.392598	13357	K
43.028394	-74.986936	13350	AS
43.077192	-75.293901	13413	ST
43.103272	-75.661466	13421	CC
43.078679	-75.373952	13323	K
43.097227	-75.647818	13421	ST
43.02856	-74.989243	13350	R
43.215375	-75.462111	13440	SR
43.236689	-75.454854	13440	R
43.213332	-75.456246	13440	CC
43.127206	-74.975972	13350	AS
43.01919	-74.990569	13350	SR
43.061267	-75.055842	13340	M
43.094271	-75.306891	13413	R
43.082332	-75.31574	13413	ST
43.182534	-75.430305	13440	M
43.090302	-75.315421	13413	ST
43.082595	-75.314627	13413	ST
43.23317	-75.497899	13440	SR
43.048568	-75.381501	13323	P
43.195438	-75.437943	13440	U
43.208967	-75.453216	13440	K
43.076509	-75.653524	13421	CC
43.102279	-75.659534	13421	CC
43.240691	-75.438351	13440	ER
43.170627	-75.413268	13440	V
43.098999	-75.30349	13417	R
43.22918	-75.439986	13440	K
43.024432	-74.985649	13350	K
43.22046	-75.44763	13440	ST
43.039528	-75.07108	13340	R
43.226298	-75.489478	13440	ST
43.061064	-75.272122	13413	R
43.217084	-75.437714	13440	U
43.080109	-75.641934	13421	R
43.078975	-75.652742	13421	ST
43.075668	-75.642966	13421	M
43.219242	-75.446911	13440	R
43.077912	-75.642005	13421	K
43.080338	-75.320785	13413	SR
43.231907	-75.495875	13440	SR
43.219545	-75.455266	13440	CC
43.21193	-75.462855	13440	WT
43.091258	-75.330186	13323	AS
43.073516	-75.343462	13413	CC
43.075664	-75.110554	13340	SR
43.083533	-75.324021	13413	R
43.012242	-75.037875	13357	M
43.030337	-75.206149	13413	ER
43.208727	-75.456011	13440	ST
43.047601	-74.986038	13350	ER
43.044201	-74.848135	13365	CC
43.231578	-75.441897	13440	K
43.230825	-75.441754	13440	ST
