location_name,top_category,latitude,longitude
Restaurants and Other Eating Places,Jbf's,43.21925,-75.461471
Personal Care Services,Linda's Unisex Salon,43.027453,-74.992068
Nursing Care Facilities (Skilled Nursing Facilities),Albert O Nichols House,43.025898,-74.981409
Restaurants and Other Eating Places,Java Chalet,43.090987,-75.278254
Health and Personal Care Stores,Nutrishop,43.088421,-75.311533
Electronics and Appliance Stores,Best Buy,43.092834,-75.30881
Automobile Dealers,STEET PONTE CHEVROLET INC,43.04617,-74.984926
Personal Care Services,Revelations Salon & Spa,43.027388,-74.979916
Florists,Amendola's Country Florist,43.057519,-75.160024
Religious Organizations,St Mary's Church Clinton,43.046006,-75.379793
Religious Organizations,First Presbyterian Church,43.213947,-75.455887
Other Miscellaneous Store Retailers,The Barker Barber,43.040095,-75.670737
Religious Organizations,The Church of Jesus Christ of Latter day Saints,43.257647,-75.461977
