Title	x	y
Point	-75.27740578	43.07176881
Point	-75.2772395	43.07164341
Point	-75.27598375	43.07279566
Point	-75.27586841	43.07292106
Point	-75.27577453	43.07304449
Point	-75.27568066	43.07318951
Point	-75.27538835	43.07351472
Point	-75.27556801	43.07366165
Point	-75.27570213	43.07375574
Point	-75.27589257	43.07385759
Point	-75.27604007	43.07398102
Point	-75.27651483	43.07369498
Point	-75.27678846	43.07342266
Point	-75.2769091	43.07331294
Point	-75.27714518	43.07305427
Point	-75.27648267	43.07292887
Point	-75.27718543	43.07266048
Point	-75.27687425	43.07254098
Point	-75.27781694	43.07299186
Point	-75.27755939	43.07327009
Point	-75.27729924	43.07350324
Point	-75.27714635	43.07367372
Point	-75.27705517	43.07382845
Point	-75.27689958	43.07396172
Point	-75.276516	43.07417328
Point	-75.276736	43.07469646
Point	-75.27747684	43.07522416
Point	-75.27760826	43.07537115
Point	-75.27773699	43.07547889
Point	-75.27782548	43.07560232
Point	-75.27793013	43.07571794
Point	-75.27804278	43.07582765
Point	-75.27812857	43.07592949
Point	-75.27824122	43.07606079
Point	-75.27836195	43.07615876
Point	-75.27846651	43.07627044
Point	-75.27855778	43.07639386
Point	-75.27883401	43.07660935
Point	-75.27896005	43.07676217
Point	-75.27826808	43.07670147
Point	-75.27817959	43.07658979
Point	-75.27807224	43.07647024
Point	-75.27796498	43.07635272
Point	-75.27783895	43.07623907
Point	-75.27773969	43.07612345
Point	-75.27762165	43.07599616
Point	-75.27751969	43.07588054
Point	-75.27740704	43.07577864
Point	-75.20290158	43.11891983
Point	-75.27381333	43.07089007
Point	-75.2735371	43.07112125
Point	-75.27333866	43.07124469
Point	-75.27281827	43.07141124
Point	-75.27275386	43.07118596
Point	-75.27351563	43.07066472
Point	-75.27331719	43.07057658
Point	-75.27267076	43.07095864
Point	-75.27260105	43.07067843
Point	-75.27300601	43.0704139
Point	-75.27247763	43.0704433
Point	-75.27217597	43.07137541
Point	-75.2721625	43.07169479
Point	-75.27190773	43.07173791
Point	-75.27173068	43.07181035
Point	-75.27151077	43.07195734
Point	-75.27136857	43.07202001
Point	-75.27125062	43.07182604
Point	-75.27086704	43.07166927
Point	-75.27102532	43.07153999
Point	-75.27121567	43.07140671
Point	-75.27137665	43.07126175
Point	-75.27149199	43.07113438
Point	-75.2710255	43.07236636
Point	-75.27075996	43.07247214
Point	-75.27078682	43.0725858
Point	-75.2704998	43.07281304
Point	-75.26997411	43.07249564
Point	-75.27003843	43.07237417
Point	-75.27031206	43.07213905
Point	-75.27056421	43.07192545
Point	-75.27160455	43.0734432
Point	-75.27141141	43.07337266
Point	-75.27123975	43.07328256
Point	-75.27099037	43.07304547
Point	-75.27178431	43.07320027
Point	-75.27192642	43.07310427
Point	-75.27203907	43.07298471
Point	-75.27220005	43.07283975
Point	-75.27239049	43.07269867
Point	-75.27271766	43.07247333
Point	-75.27242265	43.07210106
Point	-75.27209809	43.07258501
Point	-75.27189426	43.07257917
Point	-75.27195597	43.07224411
Point	-75.27168774	43.07240285
Point	-75.27151068	43.07259676
Point	-75.27139264	43.07267911
Point	-75.27130146	43.07277315
Point	-75.27301131	43.07187401
Point	-75.27356917	43.07159577
Point	-75.27319906	43.07214043
Point	-75.27368721	43.07169571
Point	-75.27381594	43.07180149
Point	-75.27333588	43.07232463
Point	-75.27390442	43.07191902
Point	-75.27404662	43.07204442
Point	-75.2741378	43.07214437
Point	-75.27427731	43.07224824
Point	-75.27441673	43.07234425
Point	-75.2745884	43.07242654
Point	-75.274803	43.07252838
Point	-75.27437657	43.07299081
Point	-75.27415927	43.07290655
Point	-75.273773	43.07264794
Point	-75.27351554	43.07246374
Point	-75.27495886	43.07326839
Point	-75.27465847	43.07314692
Point	-75.27532367	43.07286475
Point	-75.27517077	43.0727805
Point	-75.27503136	43.07268449
Point	-75.27352659	43.07311011
Point	-75.27327713	43.07335704
Point	-75.27309746	43.07351964
Point	-75.27316987	43.07292007
Point	-75.27298751	43.07279664
Point	-75.27272197	43.07297887
Point	-75.27251275	43.07311798
Point	-75.27243765	43.07323551
Point	-75.27455273	43.07370692
Point	-75.27423626	43.07396553
Point	-75.27394925	43.0741595
Point	-75.27401365	43.07385188
Point	-75.27399757	43.07337771
Point	-75.27364885	43.07363245
Point	-75.27351473	43.07374019
Point	-75.27338061	43.07384604
Point	-75.27321433	43.07398121
Point	-75.27383929	43.07426922
Point	-75.27368909	43.07435741
Point	-75.27298095	43.07426331
Point	-75.27339139	43.07459639
Point	-75.27327021	43.07468268
Point	-75.27314148	43.07479043
Point	-75.27299128	43.07490998
Point	-75.27282761	43.07500598
Point	-75.27276329	43.07511767
Point	-75.27253799	43.07508236
Point	-75.27261579	43.0752489
Point	-75.27249505	43.07536058
Point	-75.27236902	43.07546833
Point	-75.2719425	43.07527436
Point	-75.27217588	43.07493348
Point	-75.2723073	43.07482573
Point	-75.27243603	43.07469056
Point	-75.27261309	43.07451417
Point	-75.27276329	43.074379
Point	-75.27562568	43.07433031
Point	-75.27549156	43.07424408
Point	-75.27538161	43.07408739
Point	-75.27522333	43.07399138
Point	-75.27497925	43.0739463
Point	-75.27471102	43.07423037
Point	-75.27522333	43.07469082
Point	-75.27501411	43.07483584
Point	-75.27480759	43.07492396
Point	-75.27460915	43.0750298
Point	-75.27445356	43.07516301
Point	-75.27424704	43.07528644
Point	-75.27409145	43.07541767
Point	-75.27393047	43.07554307
Point	-75.27415316	43.0746105
Point	-75.27400296	43.07470453
Point	-75.27387415	43.07482796
Point	-75.27372934	43.0749279
Point	-75.27359675	43.0750197
Point	-75.27344924	43.0751216
Point	-75.2733392	43.0752176
Point	-75.27370131	43.0756682
Point	-75.27347601	43.0759268
Point	-75.27319439	43.07580731
Point	-75.27292085	43.07561531
Point	-75.27625378	43.07515454
Point	-75.27608212	43.07518
Point	-75.27624839	43.07585003
Point	-75.2760955	43.07632615
Point	-75.27577103	43.07635941
Point	-75.27566907	43.07573054
Point	-75.2754974	43.07588723
Point	-75.27598555	43.07482337
Point	-75.27557789	43.07499384
Point	-75.27560736	43.07537397
Point	-75.27546255	43.07522502
Point	-75.27519108	43.07601328
Point	-75.27482897	43.07604071
Point	-75.27463861	43.07592509
Point	-75.27429797	43.0758291
Point	-75.27409944	43.07618566
Point	-75.27436768	43.0763287
Point	-75.27462514	43.07642273
Point	-75.27493631	43.07650502
Point	-75.27517769	43.07643061
Point	-75.27540029	43.07650699
Point	-75.27437047	43.07682181
Point	-75.27409684	43.07667293
Point	-75.27377767	43.07653966
Point	-75.27355237	43.07645541
Point	-75.27323589	43.07632221
Point	-75.27293011	43.07617916
Point	-75.27265917	43.07607536
Point	-75.27525953	43.07693369
Point	-75.27489203	43.07710606
Point	-75.27574498	43.07734117
Point	-75.27499668	43.07776629
Point	-75.27596758	43.07752732
Point	-75.27710341	43.076585
Point	-75.2769586	43.0763793
Point	-75.27690758	43.07621276
Point	-75.2769613	43.07569753
Point	-75.27695052	43.07534484
Point	-75.27713341	43.07748467
Point	-75.27651115	43.07730442
Point	-75.27630454	43.0774827
Point	-75.27648699	43.07690278
Point	-75.27618928	43.07705173
Point	-75.27866468	43.07715455
Point	-75.27840183	43.07731321
Point	-75.27806649	43.07747384
Point	-75.27790022	43.07714865
Point	-75.28061322	43.0733865
Point	-75.28043885	43.0734825
Point	-75.28031282	43.07355305
Point	-75.2804791	43.07327088
Point	-75.28033959	43.07317488
Point	-75.28018409	43.07307691
Point	-75.28007674	43.07297506
Point	-75.27997757	43.07289277
Point	-75.27983537	43.0728242
Point	-75.27937399	43.07308084
Point	-75.28032082	43.07380778
Point	-75.27999634	43.07391553
Point	-75.27990247	43.07406048
Point	-75.2798139	43.07386848
Point	-75.28036915	43.07342765
Point	-75.27970664	43.07379407
Point	-75.2795886	43.07371368
Point	-75.27948134	43.0736373
Point	-75.27935791	43.07354524
Point	-75.27922918	43.07344333
Point	-75.27904144	43.07331399
Point	-75.28090328	43.07359386
Point	-75.28076917	43.07375063
Point	-75.28062166	43.07383488
Point	-75.2809623	43.07372517
Point	-75.28107765	43.07382117
Point	-75.28127078	43.07390733
Point	-75.28142368	43.07403666
Point	-75.2815578	43.07414638
Point	-75.28166506	43.07423654
Point	-75.28177231	43.07433057
Point	-75.28184211	43.07443635
Point	-75.28138343	43.07467927
Point	-75.28107765	43.07489089
Point	-75.28098916	43.07476746
Point	-75.28085774	43.07464206
Point	-75.28074779	43.07452454
Point	-75.28048754	43.07439717
Point	-75.28036959	43.07431489
Point	-75.28022739	43.07418752
Point	-75.28221959	43.07575902
Point	-75.28209086	43.0755827
Point	-75.28192988	43.07552784
Point	-75.28181193	43.07541419
Point	-75.28378319	43.07576748
Point	-75.28298926	43.0760457
Point	-75.28402188	43.07608947
Point	-75.2835579	43.07619727
Point	-75.28415599	43.07631873
Point	-75.28424448	43.07644609
Point	-75.28367854	43.07650876
Point	-75.28367054	43.07662825
Point	-75.28373486	43.076785
Point	-75.28431697	43.07674189
Point	-75.28376711	43.07690062
Point	-75.28331382	43.07695744
Point	-75.28439468	43.07687516
Point	-75.28382074	43.07704557
Point	-75.28469247	43.07696722
Point	-75.28384751	43.07716118
Point	-75.28398163	43.07743939
Point	-75.28510102	43.07706466
Point	-75.28526999	43.07716459
Point	-75.28498029	43.07726846
Point	-75.28485955	43.0773409
Point	-75.28468259	43.07741931
Point	-75.28451092	43.07749963
Point	-75.28436072	43.07757797
Point	-75.28418097	43.07765048
Point	-75.28403885	43.07769556
Point	-75.28217135	43.07747811
Point	-75.28177438	43.07771321
Point	-75.28165904	43.07761131
Point	-75.28159193	43.07749379
Point	-75.2814659	43.07737227
Point	-75.28139349	43.07724497
Point	-75.28129154	43.07716263
Point	-75.28153291	43.07676105
Point	-75.28130492	43.07686683
Point	-75.28360865	43.07792934
Point	-75.28339144	43.0778882
Point	-75.28361943	43.07779221
Point	-75.28355233	43.0776472
Point	-75.28351478	43.07751793
Point	-75.28340482	43.07727496
Point	-75.28318761	43.07737686
Point	-75.28315006	43.07804496
Point	-75.28296222	43.07812724
Point	-75.28279064	43.07816641
Point	-75.28263236	43.07820361
Point	-75.28246878	43.07826044
Point	-75.28229971	43.07831332
Point	-75.28217907	43.07822323
Point	-75.28291129	43.07753362
Point	-75.28277717	43.07759825
Point	-75.28258942	43.0776825
Point	-75.2824553	43.07773538
Point	-75.28228902	43.07781767
Point	-75.28198054	43.0779901
Point	-75.28534671	43.07856948
Point	-75.28519651	43.07856167
Point	-75.2850517	43.07855577
Point	-75.28489612	43.07854993
Point	-75.28518043	43.07772318
Point	-75.2852019	43.07795434
Point	-75.28494444	43.07778781
Point	-75.28493636	43.07805428
Point	-75.28480224	43.07817573
Point	-75.28476739	43.07787403
Point	-75.28457964	43.07793472
Point	-75.28442675	43.07801313
Point	-75.28462545	43.07853668
Point	-75.28415069	43.07856017
Point	-75.284368	43.07846417
Point	-75.28438938	43.07837408
Point	-75.28419633	43.07835249
Point	-75.2869944	43.08002171
Point	-75.2868442	43.07998057
Point	-75.28672625	43.07992382
Point	-75.28656797	43.07992572
Point	-75.28630243	43.07981995
Point	-75.28615762	43.07978078
Point	-75.28601003	43.07973964
Point	-75.28581159	43.07973767
Point	-75.2856587	43.07968676
Point	-75.28551658	43.07960645
Point	-75.28533683	43.07955546
Point	-75.28516786	43.07950258
Point	-75.28578167	43.07890996
Point	-75.28555099	43.07890208
Point	-75.28533377	43.0789158
Point	-75.28515672	43.07890405
Point	-75.28498774	43.07889821
Point	-75.28485363	43.07887859
Point	-75.28469274	43.07887859
Point	-75.28455323	43.07903922
Point	-75.28474906	43.07917248
Point	-75.28497705	43.0794663
Point	-75.28450759	43.07924885
Point	-75.28407559	43.07882558
Point	-75.28390662	43.07916644
Point	-75.28369444	43.07826641
Point	-75.28323046	43.07840748
Point	-75.28295953	43.0784584
Point	-75.28278516	43.07850347
Point	-75.28264566	43.07856614
Point	-75.28247408	43.07860925
Point	-75.28368375	43.07847014
Point	-75.28353885	43.07853871
Point	-75.28357371	43.07866016
Point	-75.28324654	43.07874835
Point	-75.28348522	43.07878949
Point	-75.28342351	43.07892465
Point	-75.28338596	43.0790442
Point	-75.28332963	43.07917543
Point	-75.28327331	43.07929491
Point	-75.28321168	43.07943795
Point	-75.28266183	43.07903239
Point	-75.28262688	43.07916952
Point	-75.28253301	43.07930279
Point	-75.28308287	43.07972396
Point	-75.28302654	43.07993359
Point	-75.28294875	43.0800786
Point	-75.28250085	43.07942227
Point	-75.28242844	43.0795594
Point	-75.28260604	43.08014828
Point	-75.2823352	43.079825
Point	-75.28235128	43.07970946
Point	-75.28284481	43.08028344
Point	-75.28276971	43.08042451
Point	-75.28209912	43.08031284
Point	-75.28212859	43.08019139
Point	-75.2821903	43.08006797
Point	-75.27994748	43.07686538
Point	-75.28034444	43.07676545
Point	-75.28044092	43.07650095
Point	-75.28056435	43.07642844
Point	-75.28068769	43.07636381
Point	-75.28050802	43.07609347
Point	-75.28124698	43.07610698
Point	-75.28078569	43.07525474
Point	-75.28016397	43.07549805
Point	-75.28063603	43.07515717
Point	-75.28050731	43.07494358
Point	-75.27971598	43.07526491
Point	-75.28024437	43.07485152
Point	-75.28012912	43.07470453
Point	-75.27971329	43.07466339
Point	-75.27998422	43.07461444
Point	-75.2798474	43.07452434
Point	-75.2796999	43.07439698
Point	-75.27957387	43.07430879
Point	-75.27945583	43.07422453
Point	-75.27935126	43.07410307
Point	-75.2791098	43.07397767
Point	-75.28691149	43.08363688
Point	-75.28714756	43.08320983
Point	-75.28736208	43.08299824
Point	-75.28796826	43.08275929
Point	-75.287566	43.08275929
Point	-75.28746404	43.08245755
Point	-75.28670766	43.08302566
Point	-75.28576353	43.08423635
Point	-75.2847443	43.08431862
Point	-75.28507147	43.08238701
Point	-75.28719751	43.08235808
Point	-75.28705261	43.08231891
Point	-75.28678976	43.08232672
Point	-75.28619975	43.08209557
Point	-75.2856525	43.08229536
Point	-75.28553985	43.08197406
Point	-75.28534141	43.08198193
Point	-75.28511072	43.0820564
Point	-75.28528239	43.08177034
Point	-75.2872974	43.08193811
Point	-75.28702387	43.0818578
Point	-75.28679048	43.08176962
Point	-75.28647401	43.08165604
Point	-75.28664298	43.08110943
Point	-75.28678509	43.08038265
Point	-75.28656249	43.08033167
Point	-75.28631303	43.08022393
Point	-75.28598317	43.08156196
Point	-75.2861092	43.08015537
Point	-75.28557273	43.08141112
Point	-75.28593753	43.08012013
Point	-75.28562905	43.08003195
Point	-75.28515797	43.08124669
Point	-75.28481464	43.08111737
Point	-75.28466175	43.08105859
Point	-75.28475032	43.08086464
Point	-75.28548793	43.07999094
Point	-75.28534303	43.07996155
Point	-75.28520361	43.07991844
Point	-75.28504802	43.07987533
Point	-75.28486827	43.07982245
Point	-75.28472346	43.07979889
Point	-75.284474	43.08102335
Point	-75.28425948	43.08093517
Point	-75.28400562	43.08085748
Point	-75.28385811	43.08079476
Point	-75.28369183	43.08071248
Point	-75.28328409	43.08054793
Point	-75.28339413	43.08034223
Point	-75.28344237	43.08021488
Point	-75.28350409	43.08009933
Point	-75.28352816	43.07997001
Point	-75.28396537	43.07993477
Point	-75.28414782	43.07964483
Point	-75.2839413	43.07959188
Point	-75.28366497	43.07956839
Point	-75.28370522	43.079443
Point	-75.28395468	43.07951157
Point	-75.28429532	43.07968203
Point	-75.28443744	43.07971143
Point	-75.28457694	43.0797506
Point	-75.284542	43.08144084
Point	-75.2845393	43.08177191
Point	-75.28401622	43.08169554
Point	-75.28408601	43.08156432
Point	-75.28420136	43.0813625
Point	-75.28402143	43.08244062
Point	-75.28386853	43.08264828
Point	-75.28372902	43.08291275
Point	-75.28351981	43.08286768
Point	-75.28331059	43.08277169
Point	-75.28346618	43.08258752
Point	-75.28353328	43.08246024
Point	-75.28369147	43.08219576
Point	-75.28295863	43.08262013
Point	-75.28279765	43.0825868
Point	-75.28303642	43.08244383
Point	-75.28309275	43.082338
Point	-75.28315707	43.08222633
Point	-75.28319731	43.08211079
Point	-75.28329927	43.08200109
Point	-75.28337437	43.08187374
Point	-75.28348163	43.08168373
Point	-75.28356212	43.08156032
Point	-75.28362114	43.0813957
Point	-75.28381427	43.08123114
Point	-75.28323091	43.08167566
Point	-75.28336772	43.08109776
Point	-75.28309948	43.08091555
Point	-75.2828608	43.08140731
Point	-75.28280987	43.08152095
Point	-75.28276693	43.08165021
Point	-75.28275085	43.08187158
Point	-75.2826435	43.08206749
Point	-75.2825684	43.08217522
Point	-75.28239143	43.08244167
Point	-75.2826612	43.08294982
Point	-75.28231517	43.08277346
Point	-75.28223198	43.08288316
Point	-75.28214619	43.08303793
Point	-75.28206301	43.08318293
Point	-75.28201477	43.08332786
Point	-75.28190212	43.08362173
Point	-75.28182433	43.08376082
Point	-75.28173845	43.08389991
Point	-75.28381724	43.0833732
Point	-75.27965436	43.08516057
Point	-75.27993463	43.08628815
Point	-75.27935531	43.08644095
Point	-75.27920915	43.0848965
Point	-75.27876655	43.08500619
Point	-75.27846346	43.08481816
Point	-75.27889797	43.08390726
Point	-75.28136008	43.07790126
Point	-75.28110522	43.07802468
Point	-75.2809765	43.07808347
Point	-75.28081022	43.07817166
Point	-75.28126351	43.07782292
Point	-75.2811911	43.07767207
Point	-75.28068679	43.0780443
Point	-75.28109723	43.0775682
Point	-75.28096311	43.07744871
Point	-75.280609	43.07734681
Point	-75.28024958	43.07738014
Point	-75.27967295	43.0777426
Point	-75.2797591	43.0779113
Point	-75.2798262	43.07801123
Point	-75.27987983	43.07810526
Point	-75.27994415	43.07826201
Point	-75.28006489	43.07839718
Point	-75.28024724	43.07859894
Point	-75.28100632	43.07844416
Point	-75.28194084	43.07843707
Point	-75.2817477	43.07850958
Point	-75.28161358	43.07852913
Point	-75.28142583	43.07858011
Point	-75.28123279	43.07863884
Point	-75.28165652	43.07813538
Point	-75.28149563	43.07823531
Point	-75.28088002	43.07898758
Point	-75.28217018	43.07871331
Point	-75.28197704	43.07876423
Point	-75.2817866	43.0788093
Point	-75.28163909	43.07886022
Point	-75.28146473	43.07893469
Point	-75.28204944	43.07919721
Point	-75.28199581	43.07934215
Point	-75.28194488	43.07944996
Point	-75.2818617	43.07956747
Point	-75.28159076	43.07960664
Point	-75.28182415	43.07969286
Point	-75.28174635	43.07981037
Point	-75.28170072	43.07994166
Point	-75.2816337	43.08007099
Point	-75.28156929	43.08019828
Point	-75.28145665	43.0804726
Point	-75.28102752	43.07994363
Point	-75.28109193	43.07982409
Point	-75.28026593	43.07901035
Point	-75.28005941	43.07912989
Point	-75.27991729	43.07918081
Point	-75.27978856	43.07922392
Point	-75.27960082	43.0793062
Point	-75.27944792	43.07936696
Point	-75.27966244	43.0795491
Point	-75.27975901	43.07962751
Point	-75.27983411	43.07973328
Point	-75.27990921	43.07982533
Point	-75.21628351	43.09095849
Point	-75.21618164	43.09090758
Point	-75.21498536	43.09212198
Point	-75.21509801	43.09202017
Point	-75.21517311	43.09194178
Point	-75.2153233	43.09183209
Point	-75.21538771	43.09169499
Point	-75.21547889	43.09160492
Point	-75.21557007	43.09148736
Point	-75.2157739	43.09123277
Point	-75.21438897	43.09212165
Point	-75.21452308	43.09198448
Point	-75.21463573	43.09190616
Point	-75.21472152	43.09181609
Point	-75.21477524	43.09171027
Point	-75.21486103	43.0916202
Point	-75.21495221	43.09152226
Point	-75.21502731	43.09144
Point	-75.21511849	43.09134986
Point	-75.21515613	43.09124018
Point	-75.21522584	43.09115404
Point	-75.21541897	43.09095816
Point	-75.21552084	43.09071917
Point	-75.21537603	43.09067214
Point	-75.215258	43.09063297
Point	-75.21514535	43.09058987
Point	-75.21501662	43.09057426
Point	-75.21489319	43.0904998
Point	-75.21468397	43.0904567
Point	-75.21409396	43.09185919
Point	-75.21365405	43.09157317
Point	-75.21379356	43.09146742
Point	-75.21386866	43.0913969
Point	-75.21394906	43.09131464
Point	-75.21401347	43.09122844
Point	-75.21408857	43.09115011
Point	-75.21416367	43.09106391
Point	-75.21421191	43.09098164
Point	-75.21427632	43.09089157
Point	-75.21440505	43.09082886
Point	-75.21440505	43.09073879
Point	-75.21446945	43.09065652
Point	-75.2134752	43.09130066
Point	-75.21367364	43.09112046
Point	-75.21366825	43.09103432
Point	-75.21381845	43.09089328
Point	-75.21397942	43.09074443
Point	-75.21404913	43.09060732
Point	-75.21411884	43.09050938
Point	-75.21422619	43.09031743
Point	-75.2140706	43.09025865
Point	-75.21334638	43.09105781
Point	-75.21327128	43.09090502
Point	-75.21313716	43.09077966
Point	-75.21305676	43.09068565
Point	-75.21297089	43.09045454
Point	-75.21298167	43.09010193
Point	-75.21338393	43.09008238
Point	-75.21314255	43.09173553
Point	-75.20269236	43.1188298
Point	-75.21311569	43.09161797
Point	-75.21304059	43.09143783
Point	-75.21298697	43.09136338
Point	-75.21290657	43.09126543
Point	-75.21287971	43.09117924
Point	-75.21276706	43.09101471
Point	-75.21269196	43.09089328
Point	-75.21267049	43.09078753
Point	-75.21262755	43.09067391
Point	-75.2124398	43.09074443
Point	-75.21238617	43.09082669
Point	-75.21237548	43.09093244
Point	-75.21226813	43.09102258
Point	-75.21218773	43.09108523
Point	-75.21213527	43.09118271
Point	-75.21279922	43.09164933
Point	-75.21261147	43.09162978
Point	-75.21249882	43.09159842
Point	-75.21155442	43.09128485
Point	-75.21168854	43.09111245
Point	-75.21170462	43.09101064
Point	-75.21182266	43.09093618
Point	-75.2118656	43.09084218
Point	-75.21191923	43.09075204
Point	-75.21215522	43.09022709
Point	-75.21155981	43.09021142
Point	-75.21177972	43.08965124
Point	-75.21218207	43.08921642
Point	-75.21213914	43.08910667
Point	-75.21153295	43.08970608
Point	-75.21145785	43.08979228
Point	-75.21114138	43.09080301
Point	-75.21117893	43.09060319
Point	-75.21139353	43.09125743
Point	-75.21123795	43.09121827
Point	-75.21105559	43.09118297
Point	-75.21073372	43.09104587
Point	-75.21056735	43.09101064
Point	-75.21043862	43.09096754
Point	-75.21006313	43.09084218
Point	-75.21032598	43.09053267
Point	-75.2096667	43.09066689
Point	-75.20982382	43.0907401
Point	-75.21039308	43.09044063
Point	-75.21048426	43.09037791
Point	-75.21057005	43.09027997
Point	-75.20944895	43.09063645
Point	-75.20922356	43.09059729
Point	-75.20899827	43.09049934
Point	-75.2087462	43.09042889
Point	-75.20863355	43.09041708
Point	-75.20849404	43.09036617
Point	-75.21060607	43.08977352
Point	-75.21126588	43.0894562
Point	-75.21135706	43.08933477
Point	-75.21034322	43.0894131
Point	-75.21018225	43.08957763
Point	-75.21011793	43.0896599
Point	-75.21108352	43.08923682
Point	-75.21094941	43.08917024
Point	-75.21085814	43.08912713
Point	-75.21063284	43.089037
Point	-75.21014613	43.08885468
Point	-75.20828464	43.08986937
Point	-75.20847239	43.0898302
Point	-75.2088372	43.08977923
Point	-75.20934681	43.08975181
Point	-75.2096579	43.08957947
Point	-75.20990467	43.08931699
Point	-75.20996907	43.08923859
Point	-75.21006025	43.08915633
Point	-75.20992614	43.08870977
Point	-75.20977594	43.08869015
Point	-75.20929848	43.08935222
Point	-75.2089176	43.0894972
Point	-75.20903034	43.08935616
Point	-75.20858504	43.08938358
Point	-75.20833288	43.08952869
Point	-75.20828464	43.08963431
Point	-75.20841876	43.089078
Point	-75.20853141	43.08906232
Point	-75.20870308	43.0890349
Point	-75.20902495	43.08905838
Point	-75.20923416	43.08876461
Point	-75.20938975	43.08847858
Point	-75.20926632	43.08842767
Point	-75.20848308	43.08888604
Point	-75.20856357	43.08868621
Point	-75.20910004	43.08834934
Point	-75.20896593	43.08827881
Point	-75.20863337	43.08809079
Point	-75.20866014	43.08832192
Point	-75.209953	43.08792232
Point	-75.21004417	43.08764809
Point	-75.21036604	43.08732289
Point	-75.21033918	43.08693503
Point	-75.21018368	43.08723668
Point	-75.21008172	43.08685276
Point	-75.21009241	43.08671564
Point	-75.20994222	43.08756969
Point	-75.20977055	43.08754621
Point	-75.20968476	43.08747962
Point	-75.20926632	43.08728766
Point	-75.20979741	43.08783611
Point	-75.20940044	43.087699
Point	-75.20917514	43.08794974
Point	-75.20905172	43.08787528
Point	-75.20889083	43.0878165
Point	-75.20875671	43.08776559
Point	-75.20857435	43.08766371
Point	-75.2083919	43.08758537
Point	-75.20826317	43.08755795
Point	-75.20802719	43.08742477
Point	-75.20788768	43.08740122
Point	-75.20760875	43.08729153
Point	-75.20751218	43.08718971
Point	-75.20737806	43.0871035
Point	-75.20716885	43.08701343
Point	-75.20712052	43.08671958
Point	-75.20819346	43.08825139
Point	-75.20819346	43.08814951
Point	-75.20827395	43.08804769
Point	-75.20825778	43.08791445
Point	-75.20800572	43.08834934
Point	-75.20790376	43.08830624
Point	-75.20807543	43.08786747
Point	-75.20868161	43.0872994
Point	-75.20766777	43.08684495
Point	-75.20753895	43.08679791
Point	-75.20756042	43.08814951
Point	-75.2079467	43.08782044
Point	-75.20720101	43.08747568
Point	-75.2075712	43.0876559
Point	-75.20740483	43.08806724
Point	-75.20730297	43.08796929
Point	-75.2082417	43.08634346
Point	-75.20773209	43.08646103
Point	-75.20745316	43.08635914
Point	-75.20801102	43.08613975
Point	-75.20773209	43.08610839
Point	-75.20750679	43.08624551
Point	-75.21078151	43.08685584
Point	-75.21095318	43.08666388
Point	-75.21103906	43.08653063
Point	-75.210862	43.08646404
Point	-75.21065278	43.0864523
Point	-75.2113073	43.086182
Point	-75.21144671	43.08604095
Point	-75.21070111	43.08602527
Point	-75.21153259	43.08586853
Point	-75.21173103	43.08568444
Point	-75.21164524	43.08578626
Point	-75.2118276	43.08556687
Point	-75.21196711	43.08540627
Point	-75.21095318	43.08574316
Point	-75.21112485	43.08567263
Point	-75.2113073	43.08549635
Point	-75.21139308	43.08536704
Point	-75.21154867	43.08523779
Point	-75.21219241	43.08515552
Point	-75.21229966	43.08500272
Point	-75.21248202	43.08484992
Point	-75.21258398	43.08471673
Point	-75.21264839	43.08455212
Point	-75.21279859	43.08438371
Point	-75.21200996	43.08469318
Point	-75.212128	43.08447379
Point	-75.21241483	43.08418143
Point	-75.2103231	43.08577498
Point	-75.2106235	43.08550468
Point	-75.21075762	43.08534014
Point	-75.21098291	43.08510113
Point	-75.2110687	43.0850306
Point	-75.21127792	43.084725
Point	-75.21148714	43.0844625
Point	-75.21157841	43.08437636
Point	-75.21169636	43.08418045
Point	-75.21199145	43.08396106
Point	-75.21223283	43.08357317
Point	-75.21238303	43.08338507
Point	-75.21253862	43.0831931
Point	-75.21244744	43.0829306
Point	-75.21216312	43.08280915
Point	-75.21190557	43.08313825
Point	-75.21169636	43.08336946
Point	-75.21137988	43.08321665
Point	-75.21159979	43.08296983
Point	-75.21112242	43.08307953
Point	-75.21078448	43.08296589
Point	-75.21132625	43.08284051
Point	-75.21189488	43.08265635
Point	-75.21157302	43.08253884
Point	-75.21129939	43.08240558
Point	-75.21102585	43.0822489
Point	-75.21103654	43.08271907
Point	-75.21074154	43.08255839
Point	-75.21051085	43.08283264
Point	-75.21181978	43.08385136
Point	-75.21157302	43.08379257
Point	-75.2113638	43.08377689
Point	-75.21119213	43.08401197
Point	-75.21102046	43.08422356
Point	-75.2106986	43.08450954
Point	-75.2104733	43.08487393
Point	-75.21058056	43.0846506
Point	-75.21039281	43.08501105
Point	-75.20983496	43.08529703
Point	-75.20995291	43.08549687
Point	-75.20962574	43.08481908
Point	-75.20997437	43.08467015
Point	-75.21012457	43.08453303
Point	-75.21029094	43.08434106
Point	-75.21038742	43.08418439
Point	-75.21053771	43.08403939
Point	-75.21068252	43.08387091
Point	-75.21083811	43.08370636
Point	-75.21093997	43.08347916
Point	-75.21060742	43.08335378
Point	-75.21037134	43.08323621
Point	-75.21010849	43.08320097
Point	-75.20996907	43.08343212
Point	-75.20983496	43.08358492
Point	-75.20971692	43.08371423
Point	-75.20948084	43.08398061
Point	-75.20929309	43.08437242
