occupation	latitude	longitude	zipcode
Pezdek's_Auto_Repr_&_Maintenance_Center	C	43.100635	-75.295273	13417

New_York_Mills_Elementary_School	A	43.092407	-75.291209	13417

Paris_Hill_Fire_Department	A	43.000993	-75.31561	13456

Saint_Paul's_Episcopal_Cemetery	B	43.002444	-75.314755	13456

CrossFit	B	43.131139	-75.249355	13403

Herkimer_County_Probation_Department	C	43.028806	-74.988072	13350

Roller's_Collision	D	43.081643	-75.295711	13413

D_H_Burrell_Overlook_Mansion	B	43.048817	-74.859762	13365

Sitrin_Child_Day_Care_Facility_Inc	A	43.056226	-75.229408	13413

Social_Security_Administration	C	43.212615	-75.461567	13440

Veterans_Memorial_Park	B	43.041404	-74.840739	13365

Religious_Education_Ofc	A	43.066264	-75.285835	13413

Jones_Family_Chiropractic	A	43.079247	-75.317013	13413

AT&T	C	43.228392	-75.492667	13440

