location_name,top_category,latitude,longitude
Building Material and Supplies Dealers,Sherwin-Williams,42.738804,-73.73132
Restaurants and Other Eating Places,New Ming's Wok,42.729946,-73.84999
General Medical and Surgical Hospitals,St Peter's Hospital,42.709667,-73.864028
Religious Organizations,Light Of The World Christian Church Inc,42.767906,-73.777057
Automotive Repair and Maintenance,Hoffman Development Corp,42.756993,-73.77766
Clothing Stores,Juliet House of Brides,42.728392,-73.760958
Gasoline Stations,Cumberland Farms,42.772076,-73.685262
Restaurants and Other Eating Places,Kurver Kreme,42.703344,-73.815815
Miscellaneous Durable Goods Merchant Wholesalers,Upstate Guns and Ammo,42.773086,-73.89619
Restaurants and Other Eating Places,Bountiful Bread,42.684632,-73.839474
Automobile Dealers,GOLDSTEIN BUICK GMC,42.722601,-73.837155
 and Liquor Stores, Wine,Beer,Latham Beverage Center,42.728673,-73.759812
Other Amusement and Recreation Industries,Absolute Fitness,42.76201,-73.749863
Restaurants and Other Eating Places,D & M Jerk Center,42.663072,-73.775744
Gasoline Stations,Sunoco,42.815886,-73.892968
Gasoline Stations,Sunoco,42.729228,-73.760118
Other Amusement and Recreation Industries,Fitness Factory,42.783487,-73.946041
Specialty Food Stores,Rocky Mountain Chocolate Factory,42.683604,-73.840502
Child Day Care Services,Boys And Girls Clubs Of Schenectady Keane Elem Aasp,42.796599,-73.925075
 and Liquor Stores, Wine,Beer,Eastern Wine & Liquor,42.807243,-73.912956
Building Material and Supplies Dealers,Herzog Home & Paint Centers,42.703196,-73.815552
 including Warehouse Clubs and Supercenters,General Merchandise Stores,BJ's Wholesale Club,42.704643,-73.830224
Bakeries and Tortilla Manufacturing,Cake Street Sweets,42.771551,-73.70085
Automotive Repair and Maintenance,Valvoline,42.785715,-73.94439
Personal Care Services,Fantastic Sams,42.717517,-73.813119
Other Amusement and Recreation Industries,Schott's Boxing,42.688257,-73.794965
Restaurants and Other Eating Places,McDonald's,42.706349,-73.775363
Religious Organizations,The Regional Synod Of Albany Reformed Church In America Inc,42.814875,-73.90541
Religious Organizations,Our Lady of Mount Carmel Church of Schenectady,42.793807,-73.947203
Restaurants and Other Eating Places,Primo Pizzaria & Italian Specialites,42.703852,-73.775881
Personal Care Services,Amber's Traveling Nails,42.760715,-73.882362
Automotive Repair and Maintenance,Vince's Garage,42.789863,-73.93956
Restaurants and Other Eating Places,Milano Restaurant,42.727926,-73.761193
Health and Personal Care Stores,Marras Pharmacy,42.77113,-73.700303
Restaurants and Other Eating Places,Bentley's Cafe II,42.685414,-73.765646
Bakeries and Tortilla Manufacturing,Joan's Cake Chateau,42.738526,-73.787378
Gasoline Stations,Mobil,42.824373,-73.910795
 including Warehouse Clubs and Supercenters,General Merchandise Stores,Five Below,42.710498,-73.816163
 and Musical Instrument Stores, Hobby,Sporting Goods,Hockey Store N More,42.747134,-73.814674
Personal Care Services,Tu Nails,42.784004,-73.919289
Automotive Repair and Maintenance,Pro Automotive,42.77995,-73.902782
 including Warehouse Clubs and Supercenters,General Merchandise Stores,Dollar & Things,42.688903,-73.850241
Restaurants and Other Eating Places,Little Caesars,42.684456,-73.794164
Restaurants and Other Eating Places,Ted's Fish Fry,42.733163,-73.762847
Gasoline Stations,CITGO,42.706746,-73.712206
Gasoline Stations,Mobil,42.712698,-73.755879
Automotive Repair and Maintenance,Clean2o Touchfree Car Wash,42.765905,-73.814018
General Medical and Surgical Hospitals,St Peter's Hospital,42.721323,-73.80144
Electronics and Appliance Stores,Best Buy,42.689998,-73.85042
Religious Organizations,Distillery Church,42.703026,-73.755436
Restaurants and Other Eating Places,Little Bites and More,42.746925,-73.75818
Book Stores and News Dealers,Rainbow Corner,42.776255,-73.903104
Personal Care Services,Albany Hypnosis Center,42.721406,-73.863705
Personal Care Services,Grace Nail & Spa,42.732976,-73.854598
Automobile Dealers,Roberts Auto Service,42.760634,-73.790986
Health and Personal Care Stores,Sunglass Hut,42.711471,-73.814171
Automobile Dealers,Goldstein Subaru,42.725428,-73.845016
Automobile Dealers,Big Horse Auto,42.787661,-73.91265
Traveler Accommodation,Residence Inn by Marriott,42.692466,-73.85
Automotive Repair and Maintenance,Glass America,42.767913,-73.890513
Home Furnishings Stores,GNH Design Showroom,42.757466,-73.758649
Religious Organizations,Church of the Nazarene,42.787645,-73.904073
Motion Picture and Video Industries,Regal Cinemas Crossgates 18 & IMAX,42.688496,-73.849274
Child Day Care Services,Schenectady Community Action Program Head Start,42.794861,-73.924477
Restaurants and Other Eating Places,99 Restaurants,42.71621,-73.809317
Specialty Food Stores,Beef Jerky Outlet,42.68947,-73.850733
Religious Organizations,Open Arms Fellowship Church,42.758155,-73.926834
 including Warehouse Clubs and Supercenters,General Merchandise Stores,Dollar Tree,42.706463,-73.777643
Gasoline Stations,Mobil,42.715722,-73.812002
Personal Care Services,Castle Barbershop,42.737222,-73.763579
Other Personal Services,Amazingly Ageless MedSpa,42.7708,-73.823315
Shoe Stores,Stride Rite,42.683676,-73.840582
Clothing Stores,Christopher & Banks,42.709774,-73.816479
Clothing Stores,Charlotte Russe,42.690127,-73.851497
 and Similar Institutions, Historical Sites,Museums,Mohawk River State Park,42.804365,-73.857662
 and Similar Institutions, Historical Sites,Museums,Colonie Babe Ruth League,42.708481,-73.83258
Restaurants and Other Eating Places,McDonald's,42.683508,-73.794695
Personal Care Services,Nice Nails,42.77857,-73.932842
Clothing Stores,Talbots,42.719658,-73.802122
Other Amusement and Recreation Industries,Twist'N Flip Gymnastics,42.713915,-73.846224
Lessors of Real Estate,Starbucks Retail Center,42.75095,-73.764228
Restaurants and Other Eating Places,Reel Seafood,42.723018,-73.800196
Religious Organizations,Schenectady Gospel Chapel Of The Christian And Missionary Alliance,42.754845,-73.942857
Restaurants and Other Eating Places,Ted's Fish Fry,42.723767,-73.79902
Nursing Care Facilities (Skilled Nursing Facilities),Golden Cue Billiard Lounge,42.685906,-73.797256
Bakeries and Tortilla Manufacturing,New Mt Pleasant Bakery,42.79911,-73.947431
Grocery Stores,Stewart's Shops,42.713277,-73.707606
Used Merchandise Stores,The Shop at St Andrew's,42.664565,-73.78829
Religious Organizations,Trinity Baptist Church,42.835528,-73.892858
Automotive Repair and Maintenance,Hoffman Carwash Self Serve,42.728772,-73.761283
Beverage Manufacturing,Steadfast Beer Co,42.688902,-73.863079
Restaurants and Other Eating Places,Mr Subb,42.73009,-73.758492
Other Amusement and Recreation Industries,CrossFit,42.751846,-73.870161
Restaurants and Other Eating Places,Pizza Hut,42.766297,-73.8146
Restaurants and Other Eating Places,Koto Japanese Steak House,42.729877,-73.795334
Restaurants and Other Eating Places,Mac's Drive In,42.714198,-73.706153
Grocery Stores,The Old Polish Deli,42.71304,-73.707122
Restaurants and Other Eating Places,Blaze Pizza,42.771413,-73.892489
Restaurants and Other Eating Places,East Jade Chinese Buffet,42.729015,-73.700381
Restaurants and Other Eating Places,Mizu Sushi,42.769724,-73.892663
Restaurants and Other Eating Places,I Love New York Pizza of Cohoes,42.778249,-73.709802
Other Amusement and Recreation Industries,Top Indoor Golf,42.738091,-73.842403
Miscellaneous Durable Goods Merchant Wholesalers,IWC Schaffhausen,42.684896,-73.848015
Personal Care Services,Color Bar Hair Studio,42.773595,-73.935222
Restaurants and Other Eating Places,Lee's Dragon Buffet,42.73447,-73.851548
Shoe Stores,Junior Shoe Port,42.683689,-73.840593
Restaurants and Other Eating Places,The Cuckoo's Nest,42.661872,-73.778108
 and Musical Instrument Stores, Hobby,Sporting Goods,Music & Arts,42.752978,-73.763409
 and Gift Stores, Stationery,Office Supplies,Xpedx Paper & Graphics Store,42.694376,-73.819534
Restaurants and Other Eating Places,Halal Grub,42.718644,-73.805538
Home Health Care Services,Hospice & Palliative Care Association of New York State,42.716337,-73.803908
Personal Care Services,One Step Above,42.76212,-73.752256
Child Day Care Services,Childtime Learning Centers,42.733386,-73.846074
General Medical and Surgical Hospitals,Bellevue Woman's Hospital,42.792733,-73.879081
 and Similar Institutions, Historical Sites,Museums,Bauer Environmental Park,42.724932,-73.817652
Other Ambulatory Health Care Services,Lincare,42.757769,-73.817658
Restaurants and Other Eating Places,State Street Station 1579,42.787665,-73.911774
Restaurants and Other Eating Places,Jersey Mike's,42.677415,-73.826979
Restaurants and Other Eating Places,Carrabba's Italian Grill,42.755116,-73.772155
Restaurants and Other Eating Places,B.GOOD,42.684106,-73.840712
Clothing Stores,Army Aviation Support Facility,42.742675,-73.796372
Automotive Repair and Maintenance,Auto Center Francis',42.732142,-73.69946
Health and Personal Care Stores,Hannaford Food And Drug,42.783138,-73.891313
Other Ambulatory Health Care Services,Hear For You,42.784724,-73.944599
Personal Care Services,Myo Massage,42.737223,-73.763615
Religious Organizations,Glory House Of Prayer Ministries,42.71313,-73.828217
Furniture Stores,Charter Industries,42.725515,-73.852188
Personal Care Services,Nail Art 2,42.771002,-73.824247
Religious Organizations,Family Theater Ministries Inc,42.694804,-73.887321
Other Personal Services,Accent On Skin,42.804436,-73.915745
Automotive Repair and Maintenance,United Auto Clinic,42.768102,-73.910195
Personal Care Services,J Spa,42.688478,-73.849258
Restaurants and Other Eating Places,Subs Ta Toot,42.774594,-73.700904
Clothing Stores,Girl Scouts of Northeastern New York,42.702358,-73.813567
