latitude	longitude	zipcode	category
42.677377	-73.797322	12206	CC
42.966202	-73.861589	12020	ST
42.676704	-73.787765	12206	SR
43.084549	-73.797515	12866	CC
42.867738	-73.929897	12302	K
43.082936	-73.785201	12866	ST
42.622877	-73.852679	12054	CC
42.745399	-73.683648	12180	X
42.868744	-73.926908	12302	ST
42.661874	-73.769769	12206	K
42.820705	-73.750306	12065	CC
42.834366	-73.969687	12302	K
42.733789	-73.688949	12180	AS
42.937172	-73.807064	12019	U
42.730871	-73.693374	12180	ST
42.864107	-73.757424	12065	CC
42.667251	-73.745955	12204	ST
42.903426	-73.68687	12118	V
42.734466	-73.671716	12180	CC
43.023326	-73.913621	12020	SR
42.839278	-73.742751	12065	K
42.584047	-73.739218	12144	SR
42.645149	-73.701169	12144	WT
42.65804	-73.815733	12208	U
43.08612	-73.807338	12866	CC
42.860064	-74.028121	12306	K
43.07854	-73.792518	12866	K
42.883154	-73.92615	12302	ST
43.078822	-73.792655	12866	ST
42.825018	-73.960743	12302	ST
43.070848	-73.789493	12866	SR
42.783769	-73.655354	12182	K
43.057252	-73.797915	12866	AS
43.102746	-73.74515	12866	R
42.653399	-73.788437	12208	K
42.986157	-73.786922	12020	SR
43.086714	-73.808686	12866	CC
43.074809	-73.803422	12866	M
42.733837	-73.687201	12180	CC
43.06974	-73.742562	12866	V
43.136946	-73.704017	12866	V
42.863355	-73.773249	12065	U
42.661164	-73.767744	12206	V
42.70458	-73.683863	12180	K
42.610168	-73.725462	12144	K
42.827366	-73.967822	12302	G
42.866532	-73.782016	12065	ST
42.668946	-73.745244	12204	M
42.694471	-73.717103	12204	G
42.851785	-73.784644	12065	SR
43.086943	-73.798914	12866	CC
42.867766	-73.930395	12302	ST
43.084496	-73.769402	12866	K
42.767707	-73.679934	12182	ST
42.860232	-73.935667	12302	ST
42.794676	-74.005208	12306	G
42.748706	-73.680373	12180	SR
42.734858	-73.687372	12180	K
43.086496	-73.787899	12866	K
42.904391	-73.78436	12065	U
42.684812	-73.804808	12206	R
42.628838	-73.8098	12054	ST
42.904163	-73.789496	12019	R
42.630145	-73.812295	12054	CC
42.74356	-73.650217	12180	ST
42.623511	-73.828354	12054	K
42.970434	-73.794306	12020	R
43.08341	-73.784434	12866	ER
42.767439	-73.676184	12182	ST
42.794576	-73.973761	12306	ST
42.819067	-73.915419	12308	G
42.777647	-73.676116	12182	SR
42.728931	-73.689712	12180	K
42.755549	-73.668756	12182	SR
42.625598	-73.821963	12054	ST
42.847158	-73.748125	12065	SR
43.084569	-73.797505	12866	CC
42.738646	-73.671036	12180	K
42.879717	-73.773605	12065	ST
43.104131	-73.740901	12866	CC
43.095959	-73.772258	12866	K
42.648703	-73.840698	12208	X
42.861012	-73.765158	12065	G
42.738501	-73.677412	12180	M
42.86298	-73.790585	12065	CC
42.862201	-73.7844	12065	K
42.833432	-73.955586	12302	SR
42.744652	-73.641295	12180	CC
42.728005	-73.690799	12180	CC
42.660344	-73.782485	12208	K
42.867553	-73.781937	12065	R
42.866576	-73.803647	12065	CC
42.693173	-73.688126	12180	M
42.686027	-73.812151	12206	CC
43.079538	-73.799358	12866	SR
42.790615	-73.968209	12306	U
43.077474	-73.785986	12866	CC
43.009059	-73.841958	12020	CC
42.810062	-73.991062	12306	ST
42.77651	-73.6766	12182	R
43.002773	-73.849059	12020	ST
42.848077	-73.751835	12065	K
43.078242	-73.787963	12866	K
42.692548	-73.687832	12180	SR
42.785216	-73.67204	12182	SR
42.74136	-73.652813	12180	ST
42.959804	-73.791474	12118	CC
42.622978	-73.834422	12054	CC
42.733834	-73.687799	12180	CC
42.916022	-73.680952	12118	X
43.083331	-73.784159	12866	R
42.767578	-73.676911	12182	SR
43.088873	-73.789922	12866	CC
42.802682	-73.955613	12306	SR
42.910392	-73.685429	12118	ST
42.817852	-73.77418	12065	K
42.726781	-73.692742	12180	SR
42.627201	-73.817787	12054	R
42.627493	-73.817197	12054	K
42.67957	-73.790065	12206	K
42.737979	-73.677127	12180	K
42.98924	-73.852329	12020	U
42.821038	-73.915238	12308	CC
42.704127	-73.715118	12204	K
42.808297	-73.988445	12306	G
42.710769	-73.661184	12180	ER
42.793966	-73.675575	12188	SR
42.790938	-73.678631	12188	U
42.663136	-73.766374	12206	ST
42.735807	-73.687726	12180	MF
43.093176	-73.757368	12866	MF
42.858761	-73.779357	12065	ST
42.631855	-73.809905	12054	G
42.820235	-73.775922	12065	CC
42.731286	-73.691195	12180	SR
42.672977	-73.785539	12206	K
43.017619	-73.789737	12020	CC
42.626174	-73.820549	12054	CC
42.606387	-73.882599	12054	M
42.93633	-73.807992	12019	G
42.666113	-73.79211	12208	K
42.667268	-73.775019	12206	M
42.62914	-73.814411	12054	R
42.828018	-73.666786	12188	ST
42.661364	-73.782811	12208	K
42.729191	-73.679029	12180	K
42.738391	-73.672754	12180	K
42.654718	-73.807513	12208	ER
43.070342	-73.788204	12866	SR
43.008104	-73.84865	12020	ST
43.02014	-73.874099	12020	X
42.869951	-73.812884	12065	CC
42.654232	-73.733466	12144	ER
42.638958	-73.746411	12144	K
42.808254	-73.987709	12306	ST
42.798413	-73.964897	12306	M
43.078535	-73.779459	12866	ER
42.629573	-73.809447	12054	R
42.6598	-73.740187	12204	M
42.846597	-73.941628	12302	SR
42.866035	-73.781276	12065	ST
42.855005	-73.780612	12065	SR
42.808451	-73.987949	12306	ST
42.901106	-73.688968	12118	SR
43.060162	-73.814615	12866	MF
42.61827	-73.733537	12144	CC
43.086219	-73.797643	12866	CC
42.86501	-73.788261	12065	CC
42.845391	-73.942111	12302	ST
42.72818	-73.693028	12180	R
42.694341	-73.722393	12204	K
42.959789	-73.791451	12118	CC
42.653119	-73.721058	12144	WT
43.069522	-73.756158	12866	SR
42.654462	-73.794071	12208	K
43.083848	-73.785005	12866	K
42.865015	-73.788205	12065	CC
42.857576	-73.826469	12065	V
43.103284	-73.737603	12866	ST
42.827807	-73.921243	12308	ST
42.660937	-73.782114	12208	SR
43.094669	-73.773328	12866	G
42.691296	-73.736185	12204	M
43.078406	-73.792539	12866	K
42.936611	-73.809289	12019	CC
42.629281	-73.811031	12054	K
43.10128	-73.771982	12866	CC
42.744671	-73.640841	12180	ST
42.679595	-73.79244	12206	G
42.661188	-73.768012	12206	SR
42.811958	-73.472196	12180	ST
42.823143	-73.667302	12188	SR
43.093439	-73.771078	12866	U
43.080179	-73.8035	12866	K
42.749994	-73.632258	12180	ST
42.651472	-73.782564	12208	R
43.085977	-73.792351	12866	CC
42.654565	-73.78018	12208	CC
42.844388	-73.948044	12302	K
43.056803	-73.722526	12866	ER
42.866355	-73.774303	12065	AS
42.872914	-73.928748	12302	K
42.973828	-73.805293	12020	CC
43.102645	-73.745233	12866	CC
43.075863	-73.78739	12866	AS
42.681866	-73.688752	12180	K
42.86627	-73.778286	12065	ST
42.75718	-73.675657	12180	ST
42.653204	-73.776444	12208	CC
43.035925	-73.831307	12866	CC
42.869203	-73.807186	12065	CC
42.644075	-73.69805	12144	K
42.627464	-73.809734	12054	ST
42.690732	-73.821683	12206	U
42.653308	-73.787557	12208	R
43.085145	-73.795145	12866	CC
43.088468	-73.777163	12866	ER
42.886216	-73.926725	12302	SR
42.73261	-73.690527	12180	K
42.985486	-73.853925	12020	R
42.789648	-73.979793	12306	K
42.869947	-73.812882	12065	CC
42.787088	-73.990823	12306	SR
43.073578	-73.695346	12866	K
43.070861	-73.784688	12866	ER
42.973352	-73.79128	12020	R
42.67716	-73.772841	12206	ST
43.082169	-73.785002	12866	ST
42.802947	-73.956477	12306	K
43.077294	-73.78878	12866	ST
42.660648	-73.767393	12206	ST
42.821957	-73.762178	12065	ST
42.831654	-73.919885	12308	SR
42.836873	-73.740595	12065	K
42.732802	-73.671193	12180	CC
42.731168	-73.691941	12180	ST
42.903258	-73.689194	12118	K
42.880641	-73.773539	12065	M
42.785016	-73.673236	12182	K
42.680913	-73.779801	12206	M
43.11574	-73.769613	12866	SR
43.014977	-73.790701	12020	K
42.872667	-73.776087	12065	M
42.735508	-73.687701	12180	V
43.083924	-73.805185	12866	CC
42.858382	-73.93721	12302	CC
43.102035	-73.7721	12866	ST
42.84217	-73.752032	12065	WT
43.102658	-73.745244	12866	CC
42.955588	-73.866294	12020	SR
43.074644	-73.863565	12866	MF
42.743208	-73.647915	12180	R
42.771063	-73.914193	12306	U
42.739223	-73.660177	12180	ST
42.652088	-73.812618	12208	R
43.098816	-73.74835	12866	U
42.982147	-73.767901	12866	ER
42.673299	-73.748817	12204	CC
42.860684	-73.936202	12302	K
42.908625	-73.899031	12019	K
42.86024	-73.727608	12065	K
43.086098	-73.79511	12866	CC
42.735843	-73.683609	12180	ST
42.664935	-73.772247	12206	K
43.097697	-73.74762	12866	K
43.086711	-73.80866	12866	CC
42.751612	-73.680908	12180	ST
42.796174	-73.968831	12306	K
42.743121	-73.681985	12180	SR
42.659711	-73.781406	12208	V
43.080295	-73.785522	12866	M
42.904475	-73.689252	12118	ST
42.980004	-73.786809	12020	X
43.072079	-73.787535	12866	CC
42.681255	-73.790986	12206	M
42.663684	-73.771621	12206	G
43.084293	-73.771543	12866	ST
42.854298	-73.774914	12065	CC
42.784674	-73.70004	12188	K
42.846135	-73.941025	12302	ST
42.738621	-73.67374	12180	SR
43.069944	-73.794855	12866	K
42.665362	-73.790942	12208	ST
43.054042	-73.78692	12866	AS
42.867942	-73.933349	12302	K
42.8659	-73.750674	12065	SR
42.62874	-73.810613	12054	R
42.681221	-73.790685	12206	K
42.823858	-73.959927	12302	K
42.973867	-73.805287	12020	CC
43.08195	-73.782711	12866	ER
42.772161	-73.678655	12182	SR
43.043498	-73.791107	12866	AS
42.858521	-73.777795	12065	M
42.86058	-73.764499	12065	MF
42.809287	-73.915582	12308	CC
43.108481	-73.77095	12866	CC
42.743382	-73.678824	12180	ST
42.943534	-73.87205	12019	SR
42.810794	-73.920178	12308	CC
42.619345	-73.73388	12144	K
42.642388	-73.698385	12144	SR
43.072636	-73.793113	12866	SR
42.606274	-73.719838	12144	R
42.866537	-73.785583	12065	R
42.768095	-73.675887	12182	ST
42.857285	-73.772176	12065	ST
42.867876	-73.797203	12065	CC
42.690168	-73.686756	12180	K
42.906978	-73.688084	12118	SR
43.080229	-73.786235	12866	K
43.081528	-73.784386	12866	ST
42.678649	-73.734913	12204	ST
42.809236	-73.992435	12306	ER
43.087092	-73.780965	12866	K
42.85646	-73.952629	12302	V
42.62384	-73.829796	12054	ER
43.108149	-73.738535	12866	K
42.858294	-73.793296	12065	SR
43.12283	-73.767898	12866	CC
42.670441	-73.778704	12206	ST
43.082462	-73.782464	12866	K
42.627989	-73.811572	12054	ST
42.849751	-73.94226	12302	SR
42.857529	-73.779065	12065	ER
42.692047	-73.724025	12204	SR
42.83352	-73.744953	12065	CC
42.895534	-73.688569	12118	CC
42.809601	-73.918521	12308	CC
43.136344	-73.707122	12866	ST
42.776641	-73.973949	12306	ST
42.937402	-73.806112	12019	K
42.67236	-73.782271	12206	G
42.936637	-73.809287	12019	CC
43.084054	-73.797504	12866	CC
42.903666	-73.685296	12118	ST
42.68267	-73.790983	12206	M
43.104179	-73.743049	12866	CC
42.854266	-73.917795	12302	ST
43.093195	-73.771077	12866	G
42.730511	-73.672612	12180	CC
42.871789	-73.774369	12065	K
42.72688	-73.678953	12180	K
42.735609	-73.675082	12180	U
42.654816	-73.707361	12144	U
42.861942	-73.780314	12065	G
42.659975	-73.782906	12208	K
42.862413	-73.78321	12065	ST
42.731855	-73.691257	12180	ST
42.627941	-73.816149	12054	R
42.977892	-73.949611	12020	ST
42.873883	-73.930629	12302	K
43.070346	-73.788181	12866	K
42.974427	-73.79546	12020	K
42.790106	-73.677539	12188	K
42.800002	-73.967084	12208	ER
42.823346	-73.910314	12308	ST
42.585852	-73.871422	12054	M
43.10373	-73.74692	12866	ST
42.849615	-73.759198	12065	R
42.79357	-73.998849	12306	ST
42.895913	-73.913361	12302	ST
42.743073	-73.648557	12180	K
43.031841	-73.8319	12866	K
42.824344	-73.960537	12302	R
43.082611	-73.787793	12866	G
42.973893	-73.795585	12020	K
42.827765	-73.717447	12188	G
42.739938	-73.674198	12180	ER
42.868311	-73.771759	12065	CC
42.838756	-73.787063	12065	V
42.819609	-73.91998	12308	CC
43.08186	-73.785665	12866	K
42.729018	-73.691548	12180	K
43.06515	-73.786643	12866	ER
43.081575	-73.78433	12866	ST
43.08561	-73.783325	12866	ST
42.862015	-73.784342	12065	ER
42.860395	-73.783255	12065	M
42.85255	-73.755606	12065	M
42.789252	-73.690328	12188	ST
43.036953	-73.928136	12020	ST
42.732251	-73.690191	12180	ST
42.622196	-73.830368	12054	V
43.046636	-73.849985	12020	CC
43.079739	-73.78293	12866	K
43.103988	-73.840954	12866	ST
42.866691	-73.777931	12065	CC
42.732698	-73.688502	12180	K
42.911257	-73.822402	12019	K
42.971518	-73.79801	12020	K
42.613696	-73.857071	12054	SR
42.740471	-73.676192	12180	CC
42.658243	-73.786765	12208	CC
42.743379	-73.642809	12180	K
42.693505	-73.729204	12204	SR
42.669366	-73.777013	12206	WT
42.777665	-73.64524	12182	G
42.902918	-73.784125	12065	K
42.82164	-73.74601	12065	ST
42.81269	-73.929913	12308	G
42.628272	-73.814773	12054	CC
42.659941	-73.780053	12208	K
42.643499	-73.699587	12144	SR
42.863301	-73.773025	12065	M
43.0946	-73.744425	12866	ST
42.834594	-73.931577	12302	SR
43.075051	-73.786688	12866	G
42.737738	-73.686932	12180	R
42.822518	-73.737619	12065	R
42.738853	-73.677423	12180	K
42.747998	-73.637257	12180	R
43.011576	-73.849654	12020	K
42.630641	-73.810877	12054	ER
42.859281	-73.804054	12065	V
43.11062	-73.770025	12866	CC
42.681807	-73.789763	12206	SR
42.874222	-73.930482	12302	SR
42.732166	-73.687806	12180	ST
42.858973	-73.758016	12065	ST
42.732295	-73.691058	12180	ST
42.785102	-73.967599	12306	SR
42.794683	-73.973442	12306	K
43.082064	-73.785054	12866	K
42.837907	-73.914915	12308	SR
42.86443	-73.779009	12065	R
43.08455	-73.797522	12866	CC
42.857796	-74.026772	12306	V
42.781271	-73.970908	12306	U
42.666175	-73.79222	12208	K
42.867085	-73.731808	12065	K
42.622363	-73.833146	12054	ER
43.086941	-73.798917	12866	CC
43.078942	-73.789397	12866	K
42.808758	-73.988313	12306	M
42.667182	-73.743343	12204	M
42.712283	-73.670227	12180	V
43.083156	-73.781376	12866	ER
42.85847	-73.783654	12065	ST
43.023129	-73.863067	12020	WT
42.993047	-73.849933	12020	SR
43.08132	-73.784807	12866	ST
43.079801	-73.785111	12866	ST
42.757938	-73.615108	12180	SR
42.779071	-74.039199	12306	K
43.082372	-73.784839	12866	MF
43.075907	-73.802949	12866	CC
42.857844	-73.779289	12065	ST
42.808488	-73.989061	12306	K
42.904958	-73.873557	12019	SR
42.656409	-73.801127	12208	R
43.071166	-73.793937	12866	R
43.082069	-73.784892	12866	K
43.045501	-73.789172	12866	ST
43.070097	-73.789352	12866	CC
42.67715	-73.735383	12204	SR
42.973853	-73.805286	12020	CC
42.840597	-73.745651	12065	CC
42.837061	-73.820235	12065	K
42.737908	-73.68694	12180	K
42.674057	-73.784555	12206	F
42.911081	-73.877113	12019	ST
42.623219	-73.844054	12054	V
42.732763	-73.67118	12180	CC
43.078164	-73.820019	12302	R
42.93432	-73.811927	12019	G
43.081101	-73.788747	12866	SR
43.086475	-73.810968	12866	SR
42.639135	-73.744598	12144	ER
42.731216	-73.691198	12180	ER
42.866302	-73.77829	12065	CC
43.0798	-73.785424	12866	ST
43.104492	-73.749331	12866	ST
42.852312	-73.772797	12065	CC
42.903536	-73.688028	12118	K
42.86361	-73.789651	12065	M
43.079927	-73.786238	12866	ST
43.037304	-73.825076	12866	M
42.745562	-73.68354	12180	SR
42.706764	-73.679844	12180	K
42.665401	-73.768611	12206	CC
42.754972	-73.619798	12180	ST
42.790373	-73.979556	12306	K
42.78148	-73.958007	12306	G
42.664445	-73.765939	12206	G
42.665945	-73.77417	12206	ST
42.811932	-73.934695	12308	V
42.858124	-73.778541	12065	ST
42.740198	-73.676299	12180	CC
42.785694	-73.576558	12180	SR
42.797885	-73.963797	12306	SR
43.09877	-73.758686	12866	ST
42.662564	-73.763942	12206	K
42.731061	-73.693682	12180	R
43.080061	-73.805536	12866	CC
42.780809	-73.958336	12306	V
42.660181	-73.692738	12144	K
42.869726	-73.820914	12065	G
42.870893	-73.773062	12065	K
42.835008	-73.931841	12302	ST
43.099766	-73.741721	12866	CC
42.729013	-73.685847	12180	SR
42.750797	-73.682716	12180	K
42.808299	-73.988418	12306	ER
42.793885	-73.975193	12306	K
43.102277	-73.73782	12866	R
43.015939	-73.845325	12020	K
42.641971	-73.700614	12144	SR
