occupation	latitude	longitude	zipcode

Rotterdam_Auto_Svces	D	42.788868	-73.953572	12306

Izzo_Frank	A	42.790229	-73.979292	12306

Laberge_Massage_Therapy	A	42.628364	-73.815169	12054

Insurance_Depot	C	42.759166	-73.601881	12180

Daddy_Detail	D	42.821856	-73.95023	12302

H&R_Block	A	42.744016	-73.643027	12180

Wellspring	A	43.08368	-73.784102	12866

Max_London's_Restaurant	B	43.082986	-73.784589	12866

Crestwood_Pharmacy	A	42.652404	-73.812288	12208

Blue_Peacock_Bistro	B	43.082624	-73.782971	12866

Shear_Elegance	B	42.826308	-73.964214	12302

Emil_J_Nagengast_Florist	C	42.665526	-73.77715	12206

Chianti_Ristorante	B	43.081557	-73.787096	12866

YMCA	B	42.857193	-73.787742	12065

Blossom_Beauty_Spa	B	42.964843	-73.790632	12020

Rookies_Sports_Bar_&_Grill	B	42.820521	-73.926134	12308

King_Of_Kings_Lutheran_Church	A	42.81616	-73.787222	12065

My_Saratoga_Dentist	A	43.086568	-73.783798	12866

Van's_Vietnamese_Restaurant	B	42.664791	-73.772048	12206

Troy_Market	C	42.732075	-73.690461	12180

Linstead_Market	C	42.659961	-73.766666	12206

Lashes_Over_Saratoga	B	43.080395	-73.789865	12866

Riverside_Maple_Farms	A	42.894181	-74.070926	12302

Adamec_Chiropractic	A	42.781663	-73.959905	12306

Nancy_Starr_OD	A	42.865403	-73.791724	12065

Free_Movement_Pilates	B	42.623229	-73.844017	12054

McCarroll's_The_Village_Butcher	E	42.622132	-73.833934	12054

Bowtie_Cinemas	A	43.102033	-73.7378	12866

Bakery_System_Solutions	E	42.807216	-73.622091	12182

Pompiere's_Pizzeria_of_Troy	B	42.783827	-73.655269	12182

2_Brothers_Trikes	C	42.801536	-74.096582	12306

Park_Wine_&_Liquor_Store	C	42.671253	-73.780305	12206

Bard_&_Baker_Board_Game_Cafe	B	42.730825	-73.687639	12180

Thomas_Holland_CPA	A	43.00764	-73.88342	12020

Centenary_Free_Methodist_Church	A	43.090332	-73.916452	12866

Youth_For_Christ_Usa_Inc	A	42.842318	-73.752019	12065

FDC_Athletics	B	42.895259	-73.91511	12302

Amelia's_Garden	C	42.62279	-73.830023	12054

Monro	D	42.969387	-73.794355	12020

Merola's_Hair_Styling_Center	B	42.714162	-73.693687	12180

True_Living_Financial	A	43.088141	-73.778286	12866

Eddy_Memorial_Geriatric_Center	B	42.735057	-73.67006	12180

Clifton_Park_Pediatric_Center	A	42.86505	-73.788243	12065

Antonio's_Pizzeria_and_Italian_Ice	B	42.819799	-73.771044	12065

The_Young_Men's_Christian_Association_Of_The_Capital_District	A	42.868613	-73.808391	12065

Adirondack_Taekwondo_&_Fitness_Center_Inc	B	42.851327	-73.755455	12065

Watkins_Spring	D	42.66629	-73.775065	12206

Hallmark_Cards	C	42.643674	-73.701257	12144

NYC_Medical_Card	A	42.675413	-73.749356	12204

Pet_City	B	42.826138	-73.923054	12308

Bloomfield_Naomi_T	A	42.733864	-73.687218	12180

Tax_Analysis	A	43.077184	-73.810373	12866

Western_Union	C	42.628557	-73.81308	12054

Fresenius_Kidney_Care	A	42.6949	-73.688467	12180

Jenelle_Marie's	B	42.890156	-73.9242	12302

McDonald's	B	43.098318	-73.74826	12866

Fellowship_Baptist_Church	A	42.936211	-73.825279	12019

Stratton_A_N_G_Federal_Credit_Union	C	42.843453	-73.994002	12302

Mega_Mattress	C	43.107762	-73.739277	12866

Western_Union	C	42.86389	-73.768327	12065

Speedway	C	42.820665	-73.763565	12065

The_Box_Office	B	42.664601	-73.789426	12208

Joyful_Beginnings	A	42.796726	-73.674169	12188

Home_Burdens	C	42.641977	-73.700635	12144

Paul_Luther_Park	B	42.89191	-73.686894	12118

CM_School_of_Fine_Arts	B	42.83914	-73.746969	12065

Cart_And_Cafe	B	42.60936	-73.72582	12144

Tivoli_Lake_Preserve	B	42.670168	-73.762924	12206

Peter_Harris_Clothes	C	42.622864	-73.834932	12054

EmUrgentCare	A	42.910479	-73.685405	12118

Smail_Sabita	A	42.713233	-73.666268	12180

Behind_Bars_Motorcycle	C	43.042467	-73.868049	12020

Sunoco	C	42.837399	-73.742136	12065

Scotia_Glenville_Senior_High_School	A	42.836109	-73.973579	12302

Congregation_Berith_Sholom	A	42.725934	-73.691661	12180

Adirondack_Veterinary_Clinic	A	43.047344	-73.8448	12020

Walmart_Supercenter	C	42.746012	-73.638578	12180

N_E_S_Painting_and_Power_Washing	C	43.016755	-73.844827	12020

Saratoga_Regional_Young_Men's_Christian_Association	A	43.105691	-73.750435	12866

Milton_Pack_&amp_Ship	C	43.048235	-73.852441	12020

Thrive_Fitness	B	42.696096	-73.718425	12204

Deli_&_Brew	B	42.699566	-73.688412	12180

Super_Smoke_N_Save	C	43.078472	-73.805714	12866

Hattie's_Chicken_Shack	B	43.103873	-73.741465	12866

Sunnyview_Hospital_And_Rehabilitation_Center	A	42.821012	-73.914943	12308

Saratoga_County_Economic_Opportunity_Council_Inc	A	42.872795	-73.764807	12065

Kismet_Mediterranean_Grill	B	42.666164	-73.792115	12208

Beechwood_at_Eddy_Memorial	B	42.734427	-73.670261	12180

Simplicity_A_Salon	B	43.078505	-73.789748	12866

Dunkin'	B	42.867085	-73.731808	12065

Awaken_Hair_Salon	B	42.884493	-73.9267	12302

Kohl_Seth_G_DC	A	42.653251	-73.791621	12208

The_Diamond_Club_Restaurant_at_Embassy_Suites	B	43.078942	-73.789397	12866

Karavalli	C	43.081859	-73.782727	12866

Edward_Jones	A	43.080448	-73.782729	12866

Glenbrook_House	B	42.88082	-73.800436	12065

Kreusi_Ave_Pub	B	42.804478	-73.954102	12306

Capital_District_Psych_Center	A	42.654553	-73.780175	12208

Seventh_day_Aventist_Church	A	43.069771	-73.742567	12866

Beauty_Society	B	42.970883	-73.7908	12020

Arongen_Elementary_School	A	42.857871	-73.789134	12065

Church_Of_God_Church_Of_God	A	43.136946	-73.704017	12866

USA_Gasoline	C	42.863356	-73.773252	12065

Mercy_Cares_For_Kids	A	42.656184	-73.805472	12208

Chicken_Joe's	B	42.660004	-73.782876	12208

Capital_Hills_at_Albany	B	42.646226	-73.821202	12208

Women's_Imaging_Center_at_Wilton_Medical_Arts	A	43.103013	-73.744773	12866

Parkside_Church	A	42.838741	-73.787093	12065

Advance_Auto_Parts	C	42.863072	-73.767068	12065

Abner_Doubleday_Baseball_Field	B	43.008242	-73.837217	12020

Beasty_Barber	B	42.971766	-73.792529	12020

Founders_HIIT_&_Strength_Club	B	42.627163	-73.819795	12054

Riverside_Enterprises	A	42.778679	-73.669774	12182

Capital_District_Advanced_Dental_Arts	A	42.868052	-73.79935	12065

Eckman_Park	B	42.600198	-73.717688	12144

Hampton_Lake_Park	B	42.616853	-73.725079	12144

Portelli's_Joe_N'_Dough	B	42.658823	-73.76604	12206

Rezultz	B	42.686965	-73.729574	12204

Sperry's_Restaurant	B	43.081131	-73.768933	12866

Congregation_Shaara_Tefille	A	43.095917	-73.742453	12866

Prince_Of_Peace_Lutheran_Church	A	42.769708	-73.678453	12182

Maxon's_American_Grill	B	42.789418	-73.968738	12306

Griffin_Anne	A	43.078856	-73.805614	12866

Saratoga_Hospital_Nursing_Home	B	43.086563	-73.80003	12866

Grace_Baptist_Church	A	42.775806	-73.673864	12182

Metlife_Auto_&_Home	C	43.106846	-73.771813	12866

Brian_M_Reidy_Nationwide_Insurance	C	42.826292	-73.964207	12302

Sunoco	C	42.739636	-73.657628	12180

Social_Security_Administration	C	42.733835	-73.687833	12180

Capitalcare_Medical_Group	A	42.821221	-73.919763	12308

Tierra_Farm_Store	A	42.664601	-73.789382	12208

The_Pampered_Pooch_&_Pals	C	43.018689	-73.842077	12020

OneMain_Financial	A	42.646483	-73.700311	12144

Yonder_Farms	C	42.671474	-73.690554	12180

Arthur_Murray_Dance_Centers	A	43.085503	-73.784426	12866

Barach_Bruce_K	A	42.821249	-73.919715	12308

Curry_Freeze	B	42.786393	-73.969108	12306

Daisy_Baker's	B	42.730545	-73.692037	12180

Leahy's	B	42.731089	-73.689419	12180

Troy_Housing_Authority	E	42.734485	-73.683915	12180

Tlc_Christian_Daycare_Center	A	42.734688	-73.561335	12180

Ballston_Spa_National_Bank_(BSNB)	C	43.002091	-73.851852	12020

Dean's_Natural_Foods	A	42.681593	-73.790033	12206

Mooradian's_Inc	C	42.677728	-73.788174	12206

Fresenius_Kidney_Care	A	42.672569	-73.749585	12204

Hall_Of_Fades	B	42.680899	-73.690053	12144

Senick_Joyce_M_Poditrst	A	43.007102	-73.851542	12020

McDonald's	B	42.747556	-73.637709	12180

Ale_House	B	42.745018	-73.683972	12180

Maltavista_Optometry_&_Orthokeratology	A	42.992382	-73.789173	12020

Advanced_Laser_Medspa	A	42.867307	-73.806227	12065

De_Luke_Robert_K_DDS	A	42.819602	-73.919962	12308

E&D_African_Market	C	42.673976	-73.782631	12206

Dunkin'	B	42.627035	-73.818716	12054

Saratoga_Equine_Veterinarian_Services	A	43.074105	-73.752775	12866

Trustco_Bank	C	42.665501	-73.791038	12208

Sunoco	C	42.676708	-73.79718	12206

Bwp	B	43.094314	-73.743359	12866

2_West_Bar_and_Grille	B	43.084575	-73.804237	12866

Mountainman_Outdoor_Gear_&_Clothing	C	43.0838	-73.784326	12866

South_Shore_Marina	B	42.98774	-73.759255	12020

Memphis_Smoke_House	B	43.08755	-73.708635	12866

The_Clubhouse_At_Maple_Leaf	A	42.968872	-73.789531	12020

Brady_Agency	C	42.632558	-73.802442	12054

Geyser_Park	B	43.059581	-73.824758	12866

The_Saratoga_Hilton	B	43.085464	-73.783473	12866

La_bella_Pizza_&_Pasta	B	42.790219	-73.678858	12188

Saratoga_Family_Physicians	A	43.102647	-73.745239	12866

Charles_Braverman_M_Ac	B	42.675463	-73.749375	12204

S_&amp_A_Pluming_And_Heating	A	42.822928	-73.926873	12308

MANGINO_BUICK_GMC	C	42.984172	-73.85424	12020

Forage_Sundry	C	42.724178	-73.690389	12180

20_20_Air	D	42.783938	-74.019773	12306

Bsw_Albany	A	42.665063	-73.772555	12206

Upstate_Distilling_Company	D	43.060175	-73.814492	12866

Bath_&_Body_Works	A	42.808879	-73.988197	12306

51vape	C	42.662571	-73.769555	12206

Stewart's_Shops	C	42.653251	-73.788327	12208

LabCare_of_Community_Care_Physicians_Delmar	A	42.626138	-73.82056	12054

Infinity_Cafe	B	42.729794	-73.693978	12180

Joan_Mance_FNP	A	42.686041	-73.812157	12206

McBride_Fields	A	42.898508	-73.719305	12118

Sheehy_Opticians	A	42.653354	-73.788526	12208

United_States_Postal_Service_(USPS)	C	42.791568	-73.6785	12188

Physical_Therapy_Assocs_of_Schenectady	A	42.852717	-73.940668	12302

HomeGoods	C	42.85879	-73.77883	12065

Go_Retail_Group	C	43.101885	-73.738819	12866

DJ's_Manor_House_Pizza	B	42.618327	-73.735498	12144

Albany_Med_Community_Division_the_Neurology_Group	A	42.739623	-73.673737	12180

Junior's	B	42.665887	-73.791685	12208

Buckingham_Pond_Park	B	42.66394	-73.808773	12208

Saratoga_County_Economic_Opportunity_Council_Inc	A	42.907205	-73.691982	12118

FedEx	C	43.078864	-73.78687	12866

LuKa's_Salumeria_&_Spirits	D	42.737892	-73.686911	12180

Sherwin-Williams	C	42.627969	-73.812463	12054

Menchie's	B	43.107749	-73.739528	12866

Memorial_College_Of_Nursing	A	42.67348	-73.748912	12204

Top_Form	B	42.820102	-73.77325	12065

Senior's_Fresh_Deli	C	42.635101	-73.746199	12144

Wilton_Recreation_Afterschool_Program	A	43.119042	-73.747214	12866

Dick's_Sporting_Goods	C	43.10356	-73.737382	12866

Cuttler_Chiropractic	A	42.661221	-73.676639	12144

Elhariri_Market	C	42.66034	-73.782529	12208

Fire_and_Bloom_Wellness	B	43.080155	-73.789509	12866

Tolbosky_Shimon_PA	A	42.686049	-73.812161	12206

Moe's_Southwest_Grill	B	42.862393	-73.783556	12065

Smartearly_Learning_Centers	A	42.866161	-73.773089	12065

Atria_Shaker	B	42.673412	-73.753662	12204

Jameson_G_Lee	A	43.084068	-73.797498	12866

Ace_Hardware	C	42.819796	-73.77485	12065

Shalimar_Restaurant	B	42.628233	-73.812488	12054

Red_Wing_Shoes	C	42.858518	-73.778173	12065

Pawling_Av_United_Methodist_Church	A	42.705587	-73.660939	12180

Escapades_Bike_Tours	D	43.0732	-73.775575	12866

Rustic_Barn_Pub	B	42.793409	-73.648138	12182

Fastenal	C	42.834201	-73.969163	12302

Fastenal	C	42.838417	-73.738812	12065

Market_32	C	42.869265	-73.819729	12065

WinWholesale	C	42.669265	-73.777076	12206

Calhoun's_Farm_Stand	C	42.777665	-73.64524	12182

Full_Effect_Tattooing	B	42.682045	-73.688627	12180

Breathing_Room	B	42.6224	-73.833282	12054

Subway	B	43.10445	-73.748531	12866

Unagi_Sushi	B	42.729088	-73.689282	12180

Youthful_Trends	B	42.82603	-73.734691	12065

The_Palette_Cafe	B	43.084024	-73.784881	12866

Holiday_Retirement	B	42.832056	-73.932131	12302

Bank_of_America	C	42.730271	-73.690861	12180

Sunoco	C	42.624512	-73.827443	12054

Ariyamagga_Vihara_Buddhist_Center_Incorporated	A	42.641748	-73.743017	12144

Rocks	B	42.659215	-73.765856	12206

Ready's_Enterprise	B	42.715363	-73.69612	12180

Stewart's_Shops	C	42.624431	-73.827461	12054

Sanctuary_Salon_Saratoga	B	43.081393	-73.788033	12866

The_Keir_Weimer_Team	C	43.077683	-73.785907	12866

Trustco_Bank	C	42.970757	-73.792527	12020

Frances_Young_Tang_Teaching_Museum_&_Art_Gallery	B	43.095373	-73.785944	12866

Organize_This	C	42.653582	-73.834841	12208

St_Joseph's_Catholic_Church	A	42.838336	-73.969581	12302

Madiwale_Nalini	A	42.686052	-73.812137	12206

St_Thomas_Rectory	A	42.622196	-73.830368	12054

Hannaford_Supermarkets	C	42.679858	-73.792387	12206

Liberty_Tax_Service	A	42.661188	-73.768012	12206

Edelmann_Sales	C	42.811958	-73.472196	12180

Allen's_Auto	D	42.823143	-73.667302	12188

Ichiban_Restaurant	B	42.665711	-73.774007	12206

McDonald's	B	42.666974	-73.774532	12206

Walmart_Pharmacy_10_2370	A	42.745996	-73.638589	12180

Chopped_Cheezus	B	42.728859	-73.690439	12180

Blue_Caboose_Framery	C	43.003763	-73.849222	12020

CVS	A	42.870448	-73.932589	12302

ABunchABrunch	B	42.808435	-73.987973	12306

AT&T	C	42.809266	-73.992432	12306

Soft_Tex	C	42.827976	-73.668139	12188

Reo_Financial_Services	A	42.648859	-73.677367	12144

Saratoga_Catholic_Education_Foundation	A	43.085139	-73.767169	12866

Aesthetic_Laser_and_Skin_Care_Center	A	43.097072	-73.771695	12866

Pfaffenbach_Amy	A	42.852271	-73.772805	12065

Fresh_N'_Pressed	B	42.652695	-73.768638	12208

McDonald's	B	42.903543	-73.688045	12118

Edward_Jones	A	42.863609	-73.789624	12065

Crable_John_E_DDS	A	42.726712	-73.67774	12180

Gap	C	43.079927	-73.786238	12866

A_Bite_Of_Xian	B	42.723766	-73.680199	12180

East_Glenville_Community_Church	A	42.87544	-73.931164	12302

Autopart_International	C	42.674886	-73.774848	12206

Staples	C	42.862055	-73.785027	12065

The_Glass_Tavern	B	42.859291	-73.936239	12302

Hair_N_Body_Essentials_Day_Spa	B	42.859293	-73.780179	12065

Herbold_Richard_DC_Capital_District_Vitality_Center	A	42.820229	-73.775917	12065

The_Burdett_Care_Center	A	42.73397	-73.672136	12180

Fitzgerald's_Automotive	D	42.77631	-73.672284	12182

Zachary_Novakovic_DO	A	43.103282	-73.744413	12866

Equinox_Inc_Chemical_Dependency_Counseling_Center	A	42.66952	-73.778512	12206

Hemstreet_Park_Fire_Department	A	42.900067	-73.677802	12118

Congregation_Beth_Emeth	A	42.646873	-73.783843	12208

DP_Dough	B	42.731008	-73.689238	12180

Alpha_Dog	B	43.080408	-73.785324	12866

Morrison_David_DDS_Morrison_Dental_Care	A	42.841403	-73.746425	12065

Beef_Jerky_Outlet	C	43.084457	-73.783818	12866

Mohawk_Army_Navy	C	42.655267	-73.689786	12144

Liberty_Dental_Lab	A	42.792811	-73.965269	12306

A_Gary's_Treasures	C	42.865467	-73.776909	12065

CAPTAIN's_Treasures	C	42.864924	-73.769479	12065

Chris_Lang_Metlife_Auto_&_Home	C	42.993036	-73.789702	12020

Plumb_Oyster_Bar	B	42.731151	-73.691945	12180

Alpha_Pool_Service	C	42.790833	-73.971121	12306

St_Paul_The_Apostle_Catholic_Church	A	42.735674	-73.679011	12180

Designs_By_Pelham	E	42.814808	-73.92824	12308

Shake_Shack	B	43.073967	-73.768001	12866

Kim's_Vietnamese_Restaurant	B	42.659856	-73.780172	12208

Residence_Inn_by_Marriott	B	43.09483	-73.75423	12866

BJ's_Wholesale_Club	C	42.805174	-73.995936	12306

Showroom_Car_Care	D	42.846626	-73.940574	12302

Sephora	A	43.102527	-73.739344	12866

Frederick_Dreher_DDS_PC	A	43.047738	-73.849966	12020

North_Side_Recreation_Park	B	43.092139	-73.785419	12866

Capital_Region_Midwifery	A	42.733583	-73.676641	12180

Sunoco	C	43.018384	-73.78962	12020

Reruns_Consignment_Shop	C	43.080656	-73.785417	12866

M&T_Bank	C	42.651449	-73.782574	12208

Slywka_Greg_DC	A	43.101737	-73.772032	12866

Gabriel's_Super_Mkt	C	42.780039	-73.956723	12306

Lipstick_N_Lashes	B	43.003232	-73.850934	12020

Move_Fitness_By_Lenny	B	42.678118	-73.796554	12206

Temple_Beth_El_Cemetery	B	42.717412	-73.660539	12180

Devin_S_Harrison_DDS_Harrison_Family_Dentists	A	43.086084	-73.795121	12866

Ward's_Auto_Body	D	42.771939	-73.674085	12182

Flagstar_Bank	C	43.083258	-73.788067	12866

Grand_Medical_Pediatrics	A	43.075869	-73.802963	12866

Pfeiffer_and_Associates_LLC_Timeplus_Payroll	A	42.830409	-73.787832	12065

Precision_Chiropractic	A	42.868401	-73.80313	12065

All_Kids_Smile	A	42.631777	-73.702159	12144

PT_Associates_of_Schenectady	A	42.852795	-73.940847	12302

Monster_Hunter_Charters	C	42.771853	-73.67365	12182

Insurance_Agency_Group	C	43.082165	-73.784837	12866

Brittany_Jewelers	C	42.859153	-73.936346	12302

Billie's_Barber_Shop	B	42.863981	-73.766425	12065

Jessica_Tomaselli_Photography	A	42.97997	-73.856526	12020

New_Country_Toyota_of_Clifton_Park	C	42.869351	-73.725475	12118

Minogue's_Beverage_Centers	C	43.119871	-73.768169	12866

Perfume_Outlet	A	43.102301	-73.737938	12866

4U_Nail_Place	B	42.675868	-73.748949	12204

William_Busino_MD_CapitalCare_Internal_Medicine_Clifton_Park	A	42.868637	-73.8032	12065

Family_Dollar_Stores	C	42.669363	-73.778053	12206

SmartStyle_Family_Hair_Salons	B	43.10453	-73.748225	12866

Elements_Massage_Clifton_Park	B	42.862408	-73.783445	12065

Mannion_Sisters_Of_Mercy	A	42.650929	-73.813026	12208

Spa_Cascada	B	43.083738	-73.784966	12866

Fantastic_Nail_Spa	B	42.864763	-73.786052	12065

Dollar_Tree	C	42.682837	-73.733035	12204

Redemption_Church_Of_Christ_Of_The_Apostolic_Faith_Troy_Ny	A	42.737732	-73.680696	12180

Crystal_Nails_Spa	B	42.96692	-73.790565	12020

Unity_of_Faith_Christian_Fellowship_Church	A	42.659752	-73.831391	12208

Stewart's_Shops	C	43.092316	-73.77273	12866

Livilu_Boutique	C	42.638195	-73.74729	12144

Dunkin'	B	42.780203	-73.957272	12306

Nino's_Bakery	E	42.675787	-73.785696	12206

Early_Childhood_Business_Associates_Llc	A	42.95994	-73.789626	12118

Target_Sports_Inc	C	42.859195	-73.934992	12302

Clifton_Medical_PC	A	42.872026	-73.819802	12065

The_West_Side_Sports_Bar_&_Grill	B	43.079624	-73.791308	12866

Rensselaer_Adventist_Mission_Church	A	42.66578	-73.771401	12206

Mango_Tree_Imports	C	43.003662	-73.849627	12020

Clifton_Chiropractic_Center	A	42.865197	-73.79024	12065

Gilead_Lutheran_Church	A	42.761282	-73.595512	12180

Albany_Public_Library_Bach_Branch	B	42.654994	-73.796226	12208

Quatic_Apparel	C	42.730968	-73.693155	12180

5_Star_Food_Mart	B	42.766638	-73.676499	12182

McDonald's	B	42.62899	-73.808879	12054

Ace_Hardware	C	42.729945	-73.690695	12180

Saratoga_Kitchens_and_Baths	C	43.107068	-73.771721	12866

Joseph_Nista_DDS	A	42.676064	-73.796111	12206

Capital_Care_Pediatrics	A	42.866629	-73.80363	12065

Primerica	A	42.62314	-73.835679	12054

Micklas_Mfg_Jewelers	C	42.904393	-73.687423	12118

Helping_Hands_at_Home	B	42.623833	-73.827675	12054

Citizens_Bank	C	42.627388	-73.811957	12054

Innovative_Safety_Solutions	A	43.059131	-73.86146	12020

New_Country_Chrysler_Jeep	C	42.902944	-73.687313	12118

Saint_Marys_Cemetery	B	42.727548	-73.663178	12180

Bankers_Life_and_Casualty_Company	C	42.861679	-73.78435	12065

The_Social_Club_Salon	B	42.740006	-73.656621	12180

Waterford_Town_Police_Department_Waterford_New_York	A	42.790545	-73.678848	12188

Weight_Watchers	B	42.624148	-73.820352	12054

Sitwell_Plaza	C	42.966902	-73.790623	12020

Infinite_Care	A	42.667858	-73.77007	12206

7-Eleven	C	43.098808	-73.748315	12866

The_Smile_Lodge_Pediatric_Dentistry	A	42.892246	-73.782337	12065

PRI_and_SCREEN_Schenectady	E	42.850094	-73.994057	12302

Eddy's_Traditional_Chinese_Cooking	B	42.861595	-73.765769	12065

The_Strutting_Pooch	B	42.984252	-73.806531	12020

IL_Faro_Restaurant_&_Bar	B	42.67762	-73.737147	12204

The_Posh_Paw	C	42.69318	-73.687581	12180

Beth_Tephilah_Synagogue	A	42.726535	-73.694774	12180

Dunkin'	B	42.66522	-73.790455	12208

Lucky_Tortilla's	B	42.662442	-73.772542	12206

Western_Union	C	43.102461	-73.742084	12866

Allstate_Insurance	C	42.866815	-73.777904	12065

Shalimar_Restaurant	B	42.73224	-73.688409	12180

Gregory's_Barbershop	B	42.862402	-73.78338	12065

Speedway	C	43.098579	-73.749883	12866

Saratoga_County_Economic_Opportunity_Council_Inc	A	43.001007	-73.86668	12020

A_Wireless_Solution	C	42.873348	-73.761669	12065

Mancuso's_Luncheonette	B	42.627444	-73.809792	12054

Cumberland_Farms	C	42.900981	-73.689818	12118

First_New_York_Federal_Credit_Union_Unclaimed	C	42.843474	-73.747365	12065

Just_Threading	B	42.808126	-73.988934	12306

Capt_J_P_Cruise_Lines	D	42.732009	-73.690853	12180

Victoria_Pool	C	43.055193	-73.801021	12866

Spectrum_Employment_Services_Inc	A	42.739374	-73.665677	12180

Interactive_Instruments	E	42.837432	-73.981519	12302

Tjp_enterprises	C	42.739073	-73.681036	12180

The_Breakfast_Spot	B	42.658857	-73.766074	12206

The_Hockey_Hut	B	42.820069	-73.773358	12065

AT&T	C	42.741114	-73.65326	12180

Valero_Energy	C	42.97491	-73.861589	12020

South_End_Tavern	B	42.704962	-73.697244	12180

Western_Union	C	42.739938	-73.658419	12180

Hair_By_Stephanie	B	42.787075	-73.970547	12306

AMC_Department_of_Surgery_Saratoga	C	43.086394	-73.816886	12866

Little_Ceaser_Pizza	B	42.738418	-73.676244	12180

Saratoga_Hospital_Medical_Group_Urology	A	43.083898	-73.805175	12866

Bloom_Earthly_Beauty	B	42.84518	-73.750045	12065

JDC_Dance_Center	A	43.041781	-73.849381	12020

Indoff	C	42.834093	-73.965522	12302

maurices	C	42.859997	-73.779937	12065

Kohl's	C	42.859935	-73.772781	12065

Full_Circle_Fitness	B	43.039003	-73.790893	12866

Red_Kap_Sales_Inc	C	42.827385	-73.929354	12308

Twin_Lakes_Pool	C	42.852137	-73.768883	12065

Suzuki	C	42.749024	-73.634717	12180

I_Love_NY_Pizza	B	43.010264	-73.850037	12020

Blue_Sky_Music_Studios	C	42.62351	-73.83476	12054

Nato's_Ink	B	42.675048	-73.736581	12204

Icarus_Furniture	C	42.727723	-73.689657	12180

Our_Redeemer_Lutheran_Church_of_Scotia	A	42.82646	-73.968658	12302

Stewarts	B	42.864205	-73.762274	12065

St_Jean_Baptiste_Cemetery	B	42.717055	-73.678745	12180

Regular's_Liquor_Cabinet	C	42.886433	-73.92549	12302

Holmes_&_Kuglers_Towing	C	42.832513	-73.919913	12308

Boscia's_Liquor_Discount_House	C	42.793656	-73.97431	12306

Marfurt_Jeffrey_A_DDS	A	42.611481	-73.863543	12054

Poestenkill_Falls	B	42.721289	-73.677987	12180

Silverwood_Home	C	43.081355	-73.785354	12866

Parillo_Sausage	C	43.080162	-73.790611	12866

Fantastic_Sams	B	42.871182	-73.930096	12302

Tailgate_and_Party_Shop	C	43.081756	-73.782242	12866

Nonna_Maria's_Italian_Kitchen	B	42.83912	-73.742524	12065

Finally_Free_Electrolysis	A	42.840318	-73.744044	12065

Cliffton_Park_Center	C	42.858355	-73.779679	12065

Western_Union	C	42.807012	-73.913758	12308

Pai's_Taekwondo	A	42.701264	-73.655251	12180

Happy_Nails	B	42.902286	-73.688952	12118

United_States_Postal_Service_(USPS)	C	42.775892	-73.677506	12182

Bailey's_Cafe	B	43.080544	-73.783941	12866

Ye_Olde_Gift_Shop	C	43.102946	-73.737973	12866

Vince's_Garage_&_Supply	C	42.67626	-73.782962	12206

Saint_Nicholas_Ukrainian_Orthodox_Church_Of_Troy_New_York	A	42.717171	-73.693055	12180

Luxe_Salon_And_Spa	B	43.07979	-73.785628	12866

McDonald's	B	42.836873	-73.740595	12065

Truly_Rhe	C	42.731358	-73.691906	12180

Gino's_Pizzeria	B	42.729011	-73.689708	12180

Hudson_River_Cars	D	42.660372	-73.769239	12206

Gloversville_Sewing_Center	C	43.098346	-73.771268	12866

Capital_Region_Orthopaedics	A	42.86987	-73.812941	12065

Halfmoon_Lighthouse_Park	B	42.838541	-73.672629	12188

Shogun_Sushi_&_Sake_Bar	B	42.623454	-73.828599	12054

P4_Architecture	A	42.623966	-73.808387	12054

Integrated_Liner_Technologies	B	42.628297	-73.730741	12144

Troy_Public_Library	B	42.727954	-73.691965	12180

Albany_Foam_and_Supply	C	42.675588	-73.735791	12204

New_China_Restaurant	B	42.823057	-73.910949	12308

Delmar_Dog_Grooming	B	42.626508	-73.827647	12054

Ballston_Spa_National_Bank_(BSNB)	C	42.987515	-73.851566	12020

Crestwood_Pharmacy	A	42.652407	-73.812297	12208

The_Salvation_Army	C	42.609514	-73.73469	12144

Universal_Office_Products_Authorized_Sharp_Dealers	C	42.790188	-73.677753	12188

PJ's_Cafe	B	42.638546	-73.74675	12144

Norton_Phyllis_DDS	A	42.674655	-73.691454	12180

Artistic_Hair_Salon	B	42.972307	-73.792182	12020

Adirondack_Trust_Company	C	43.085452	-73.804723	12866

CVS	A	42.770482	-73.679811	12182

AAA	C	42.646572	-73.697163	12144

Buqa_Pizza	B	42.783833	-73.655278	12182

