occupation	latitude	longitude	zipcode
Warehouse_Grill_&_BBQ	B	42.725196	-73.796605
Colonie_Youth_Center_Inc_Boght_Hills_School	A	42.775262	-73.756798
Park_View_Cemetery	B	42.792188	-73.912939
Batteries_Plus_Bulbs	C	42.771525	-73.892329
Paul_Mitchell_Focus_Salon_schenectady	B	42.790209	-73.915435
Hannaford_Food_And_Drug	A	42.717581	-73.812494
Guru_Nanak_Darbar_Of_Albany_Inc	A	42.79429	-73.886771
Kids_Kloset	C	42.783559	-73.745354
East_Coast_Discount_Tire	C	42.729512	-73.701863
Gallivan_Michael_T_Dr_DDS	A	42.775879	-73.701746
Loudon's_Mart	C	42.712719	-73.755855
Kiddie_Academy	A	42.702555	-73.86103
Crescentview_Physical_Therapy	A	42.698138	-73.768206
ValueOptions	A	42.759427	-73.82453
Mattress_Firm	C	42.748349	-73.763433
Domani_Nail_Spa	B	42.804854	-73.905692
St_Helen's_Church	A	42.801402	-73.896799
Transtutors	A	42.722181	-73.800679
Berkshire_Bank	C	42.770886	-73.823226
Miracle_Eyebrows	B	42.688689	-73.849102
CentralMed_Urgent_Care	A	42.721424	-73.837704
Latham_Vehicle_Safety	A	42.75789	-73.758734
Pinewood_Elementary_School	A	42.76367	-73.918029
Lia_Honda	C	42.697813	-73.811796
Piedmont_Plastics	A	42.726959	-73.855068
McDonald's	B	42.798046	-73.924469
Perfections_Hair_Salon	B	42.723445	-73.840034
Recycled_Salon	B	42.688668	-73.7818
Christopher_Brian_Salon	B	42.771368	-73.700964
Hot_Topic	C	42.689305	-73.849295
Light's_Funeral_Home	B	42.794454	-73.92034
Perfume_Stop	A	42.688483	-73.849244
T_&_T_Body_King	D	42.754202	-73.793756
ShopRite	C	42.816654	-73.88977
Niskayuna_Tire_&_Service_Center_Inc	C	42.815866	-73.892842
Lauren_Elizabeth_Salon	B	42.690899	-73.869317
Kidz_Korner	A	42.744652	-73.838164
Whole_Foods_Market	C	42.708839	-73.818266
Bayberry_Veterinary_Care	A	42.73247	-73.761746
JZ_s_Rock_Paper_Scissors_Salon	B	42.78759	-73.934235
Lifestyle_Juice_Bar	B	42.804701	-73.919195
Abounding_Grace_Christian_Church	A	42.766229	-73.939594
RAD_Soap_Co	A	42.683819	-73.838831
Angiodynamics	A	42.768478	-73.760042
Party_City	C	42.752867	-73.762948
State_Street_Auto_Fix	D	42.800007	-73.925656
Pil_Sung_Martial_Arts	A	42.688399	-73.79907
Fox_Robert_Dr	A	42.770588	-73.823602
Endeavour_Toys	C	42.695167	-73.878799
Jersey_Mike's	B	42.74895	-73.763545
New_York_Task_Force_2	A	42.733236	-73.86603
Crossgates_Mall	C	42.689147	-73.851127
Brookdale_Senior_Living	B	42.800911	-73.897587
Service_Partners	A	42.726639	-73.851392
Exclusive_Nail_Salon	B	42.717048	-73.810956
Martini's_Deli	B	42.74371	-73.837823
Dapp's_Tavern	B	42.714549	-73.719006
Cricket_Wireless	C	42.734091	-73.762757
Wendy's	B	42.773905	-73.895809
Ed_Conroy_MetLife_Auto_&_Home	C	42.74897	-73.765253
Local_Flavor_Cafe	B	42.731272	-73.706467
Craig_Elementary_School	A	42.831698	-73.890369
Starbucks	B	42.689574	-73.850341
Blu_Stone_Bistro	B	42.729356	-73.796755
Taco_Bell	B	42.774827	-73.891998
Shazi_Food_and_Groceries	C	42.794654	-73.929453
McNally_Paving	A	42.718437	-73.819013
LePage's_Market	C	42.786909	-73.711813
Rjn_Physical_Therapy	A	42.750788	-73.757955
Walmart_Supercenter	C	42.694782	-73.846984
Scubber's	B	42.723501	-73.801217
XtraMart	C	42.773725	-73.825096
Geovanny_Marble_&_Granite	C	42.732963	-73.710283
Albany_County_Hockey_Training_Facility	B	42.747183	-73.815181
American_Heart_Association	A	42.740047	-73.843267
Union_Street_Dentistry	A	42.803159	-73.901156
