latitude	longitude	zipcode	category
42.959668	-73.791463	12118	WT
43.082066	-73.784582	12866	K
42.822262	-73.95928	12302	K
43.078527	-73.780853	12866	ER
42.863921	-73.768317	12065	SR
42.784837	-73.680285	12188	ER
43.082231	-73.785589	12866	ST
43.070215	-73.794716	12866	ST
42.885067	-74.009417	12302	SR
43.082081	-73.78496	12866	ST
42.656435	-73.777419	12208	V
42.8262	-73.963968	12302	R
43.022608	-73.840022	12020	ST
42.844166	-73.747582	12065	ST
42.864594	-73.79078	12065	R
43.086995	-73.806909	12866	CC
42.682905	-73.789765	12206	SR
43.096892	-73.746793	12866	R
43.080682	-73.766122	12866	CC
42.858785	-73.777288	12065	M
42.721096	-73.690318	12180	ST
42.837775	-73.740933	12065	K
42.953238	-73.788772	12118	CC
42.659521	-73.692874	12144	SR
42.941543	-73.788954	12118	SR
42.731061	-73.693682	12180	ST
42.780672	-73.958188	12306	V
43.084697	-73.80527	12866	CC
42.681559	-73.789949	12206	ER
42.686614	-73.813525	12206	CC
42.820278	-73.927056	12308	K
42.811454	-73.923529	12308	CC
42.630489	-73.70176	12144	ST
42.729169	-73.679041	12180	K
42.863862	-73.789745	12065	ST
42.68256	-73.791411	12206	ST
42.868187	-73.746624	12065	ST
42.681125	-73.784521	12206	AS
42.722442	-73.689487	12180	U
42.743382	-73.678824	12180	M
42.943534	-73.87205	12019	SR
42.810779	-73.920136	12308	CC
42.819577	-73.757985	12065	SR
42.739537	-73.674426	12180	K
42.619391	-73.733834	12144	K
42.856912	-73.768434	12065	ST
42.789051	-73.690913	12188	R
42.722262	-73.598598	12180	G
42.663159	-73.761157	12206	ER
42.78108	-73.669933	12182	G
42.90421	-73.688802	12118	AS
42.62239	-73.833162	12054	ST
43.074516	-73.752393	12866	SR
42.738391	-73.672754	12180	K
42.657928	-73.727749	12144	SR
42.654718	-73.807513	12208	ER
43.081209	-73.785356	12866	K
43.070342	-73.788204	12866	SR
43.101199	-73.745355	12866	ST
42.826395	-73.964353	12302	K
42.934311	-73.812601	12019	ER
42.971328	-73.797843	12020	K
42.867757	-73.929896	12302	K
43.027495	-73.791331	12020	K
43.082936	-73.785201	12866	ST
42.689903	-73.749764	12204	CC
42.820711	-73.926773	12308	ST
42.693204	-73.687736	12180	K
42.821267	-73.914934	12308	CC
42.704102	-73.715083	12204	K
42.808297	-73.988445	12306	K
42.710526	-73.661294	12180	ER
42.793966	-73.675575	12188	SR
42.79092	-73.678651	12188	G
42.663136	-73.766374	12206	ST
43.093236	-73.757378	12866	MF
42.686732	-73.813593	12206	CC
42.841124	-73.747166	12065	CC
42.859744	-73.777551	12065	ST
42.868042	-73.754708	12065	CC
42.858789	-73.781156	12065	M
42.984189	-73.745414	12866	G
43.00011	-73.860301	12020	CC
42.783934	-73.650247	12182	K
42.95504	-73.879929	12019	CC
42.838437	-73.743155	12065	SR
43.081471	-73.756172	12866	V
42.910188	-73.685472	12118	R
42.833462	-73.955551	12302	SR
42.744652	-73.641295	12180	CC
42.727962	-73.690803	12180	CC
42.66035	-73.782538	12208	K
42.78923	-73.671514	12182	G
42.993729	-73.850312	12020	U
42.875917	-73.77456	12065	CC
43.011151	-73.849575	12020	K
42.726183	-73.690952	12180	K
42.86778	-73.929598	12302	SR
42.83715	-73.744535	12065	V
42.836892	-73.820593	12065	CC
42.858771	-73.778409	12065	ST
42.619669	-73.841237	12054	SR
42.873283	-73.92868	12302	M
42.655929	-73.689675	12144	WT
43.079618	-73.79129	12866	K
42.739176	-73.680262	12180	CC
42.934997	-73.808903	12019	R
42.975295	-73.790123	12020	K
43.04868	-73.843294	12020	G
42.62185	-73.832274	12054	K
42.87009	-73.823441	12065	K
42.969787	-73.793869	12020	SR
42.734583	-73.676326	12180	K
42.738222	-73.678104	12180	ST
42.653474	-73.773933	12208	R
42.616429	-73.851149	12054	V
43.082127	-73.784921	12866	K
42.622964	-73.834458	12054	CC
42.799763	-73.679892	12188	SR
42.785159	-73.965882	12306	CC
42.659042	-73.765642	12206	K
42.907816	-73.899866	12019	K
42.667085	-73.780481	12206	SR
42.837619	-73.971031	12302	ST
42.665547	-73.761227	12206	G
42.896641	-73.80426	12065	SR
42.917728	-73.680125	12118	SR
42.869125	-73.930987	12302	SR
42.743008	-73.681908	12180	SR
43.00234	-73.850435	12020	K
42.838658	-73.760773	12065	R
42.728878	-73.690424	12180	K
42.624146	-73.820362	12054	V
42.872404	-73.724903	12118	SR
43.073736	-73.789142	12866	K
42.8393	-73.742664	12065	K
42.584308	-73.739109	12144	SR
42.645121	-73.701169	12144	WT
42.65804	-73.815733	12208	G
42.985039	-73.743813	12866	K
43.061506	-73.74387	12866	ER
43.053798	-73.71831	12866	AS
43.081188	-73.78731	12866	CC
42.690055	-73.725531	12204	ST
42.753617	-73.683085	12180	V
42.713945	-73.67697	12180	V
42.888589	-73.772113	12065	K
42.863269	-73.772335	12065	K
42.819623	-73.920003	12308	CC
42.653233	-73.7873	12208	K
42.858673	-73.765289	12065	SR
42.784846	-73.694317	12188	ST
42.90702	-73.872837	12019	ST
42.739979	-73.658433	12180	ST
43.044994	-73.851666	12020	ER
42.866476	-73.782682	12065	K
42.959809	-73.791465	12118	CC
42.78677	-73.677921	12188	ST
42.934307	-73.812996	12019	R
42.607454	-73.869909	12054	SR
42.82101	-73.75088	12065	K
42.973699	-73.718211	12118	SR
42.774634	-73.642961	12180	V
42.858642	-73.768148	12065	R
43.118107	-73.770052	12866	SR
42.794686	-74.005225	12306	G
